cpd	dose	replicate_correlation_cellpainting	signature_strength_cellpainting	MAS	replicate_correlation_l1000	signature_strength_l1000	TAS	Metadata_broad_sample	broad_id	moa	median_replicate_score_cellpainting	median_replicate_score_l1000	pass_cellpainting_thresh	pass_l1000_thresh	pass_both	cell_painting_num_reproducible	l1000_num_reproducible	total_reproducible
sb-756050	1.11 uM	0.0091600353049959	312.4	0.05977062929602502	-0.0769951770358215	259.6666666666667	0	BRD-K45168550-001-01-9	BRD-K45168550	G protein-coupled receptor agonist	0.009160035304995939	-0.07699517703582155	FALSE	FALSE	FALSE	0	0	0
sb-939	1.11 uM	0.593957673699646	680.6	0.7104073779154662	0.675103583115162	591.3333333333334	0.6388986338730044	BRD-K86797399-001-04-4	BRD-K86797399	HDAC inhibitor	0.593957673699646	0.675103583115162	TRUE	TRUE	TRUE	6	5	11
sc-12267	1.11 uM	0.0836964704344009	372.6	0.19731438087148856	0.035591682186657	158.66666666666666	0.07598846628132173	BRD-K40797222-001-01-8	BRD-K40797222	dihydroorotate dehydrogenase inhibitor	0.0836964704344009	0.035591682186657043	TRUE	FALSE	FALSE	3	0	3
scopolamine	1.11 uM	0.0410824180186238	381.8	0.13993607957360452	0.1376362087447416	183	0.16048057365214516	BRD-A62035778-004-03-6	BRD-A62035778	Acetylcholine receptor antagonist	0.04108241801862385	0.13763620874474164	FALSE	FALSE	FALSE	0	1	1
sdz-nkt-343	1.11 uM	0.0749025493382648	333.4	0.17656915530031717	0.1404578447983621	220	0.1777521707552977	BRD-K65820248-001-01-8	BRD-K65820248	tachykinin antagonist	0.07490254933826482	0.14045784479836218	FALSE	FALSE	FALSE	4	1	5
secnidazole	1.11 uM	0.0611063282804225	278	0.14562945839872143	-0.0732740951251218	254	0	BRD-A70083328-001-23-5	BRD-A70083328	Acetylcholinesterase inhibitor|Microtubule inhibitor	0.06110632828042254	-0.07327409512512185	FALSE	FALSE	FALSE	0	0	0
selamectin	1.11 uM	0.214150496885128	343	0.3028240372602057	0.2164277527554736	246	0.23332141477998772	BRD-A58564983-001-04-6	BRD-A58564983	Nematocide	0.214150496885128	0.2164277527554736	TRUE	TRUE	TRUE	4	3	7
selegiline	1.11 uM	0.0189861955597896	312	0.08599634906931444	0.1016357151454195	140.5	0.12083476683980696	BRD-A28545468-003-16-6	BRD-A28545468	Monoamine oxidase inhibitor	0.018986195559789663	0.10163571514541954	FALSE	FALSE	FALSE	0	0	0
selumetinib	1.11 uM	0.4226458199071609	494	0.510546737653382	0.4186394676990578	420.6666666666667	0.42434560399264626	BRD-K57080016-001-15-9	BRD-K57080016	MEK inhibitor	0.42264581990716094	0.4186394676990578	TRUE	TRUE	TRUE	6	6	12
semagacestat	1.11 uM	0.13770704325329	286.6	0.22197287739185417	0.1376743226141561	194	0.16525625693814075	BRD-K81957469-001-01-0	BRD-K81957469	Gamma secretase inhibitor	0.13770704325329	0.1376743226141561	TRUE	FALSE	FALSE	4	0	4
semaxanib	1.11 uM	0.1529210797911588	361.4	0.26267061689391846	0.1365374341683433	223	0.17644480364022216	BRD-K63504947-001-15-4	BRD-K63504947	VEGFR inhibitor	0.15292107979115882	0.13653743416834335	TRUE	FALSE	FALSE	6	1	7
senicapoc	1.11 uM	0.0635186962369357	278.6	0.1486363683692869	0.0394963684435834	225	0.09532359535871875	BRD-K21295289-001-01-6	BRD-K21295289	Intermediate conductance potassium channel blocker	0.06351869623693575	0.039496368443583424	FALSE	FALSE	FALSE	1	0	1
seocalcitol	1.11 uM	0.0678861717429273	337.2	0.16905117129584826	0.1113885723034735	173.33333333333334	0.14050505064316848	BRD-K28456624-001-01-1	BRD-K28456624	Vitamin D receptor agonist	0.06788617174292733	0.11138857230347357	FALSE	FALSE	FALSE	2	1	3
sep-227900	1.11 uM	0.3924719568120896	594.8	0.5398505363873796	0.0263740666914729	471.6666666666667	0.1127812010380192	BRD-K49504902-001-01-6	BRD-K49504902	D-amino acid oxidase Inhibitor	0.39247195681208963	0.026374066691472946	TRUE	FALSE	FALSE	3	0	3
sertaconazole	1.11 uM	0.0986066668534655	315.2	0.1969835617146344	-0.0175767507339731	201.66666666666666	0	BRD-A95939040-001-01-2	BRD-A95939040	Sterol demethylase inhibitor	0.09860666685346559	-0.017576750733973197	TRUE	FALSE	FALSE	2	1	3
sertindole	1.11 uM	0.0541660478952431	320	0.1471032628654618	-0.0169684319840252	215.66666666666666	0	BRD-K69116396-001-04-1	BRD-K69116396	Dopamine receptor antagonist|Serotonin receptor antagonist	0.054166047895243166	-0.016968431984025287	FALSE	FALSE	FALSE	4	2	6
sertraline	1.11 uM	0.0563715360475216	268.8	0.13753977470148804	0.0080605764167746	183.66666666666666	0.03890709402041523	BRD-K70464547-003-01-2	BRD-K70464547	Serotonin receptor antagonist	0.056371536047521646	0.008060576416774618	FALSE	FALSE	FALSE	2	1	3
setiptiline	1.11 uM	0.1222706226008013	423.4	0.2542261558898905	0.0936640026158047	276.3333333333333	0.16267977645940745	BRD-K36732695-001-01-9	BRD-K36732695	Adrenergic receptor antagonist	0.12227062260080138	0.0936640026158047	TRUE	FALSE	FALSE	5	0	5
sgi-1776	1.11 uM	0.1817506911560051	338.2	0.27701837612388325	0.209632342228947	211.66666666666666	0.2130031133184702	BRD-K80700417-001-04-2	BRD-K80700417	Pim kinase inhibitor	0.18175069115600512	0.20963234222894703	TRUE	TRUE	TRUE	4	5	9
siguazodan	1.11 uM	0.0199622782930314	294.8	0.08571415230928582	-0.0115567519277983	173.66666666666666	0	BRD-A62071884-001-04-6	BRD-A62071884	Phosphodiesterase inhibitor	0.019962278293031467	-0.011556751927798342	FALSE	FALSE	FALSE	0	0	0
sildenafil	1.11 uM	0.0293343420475029	351.2	0.11340943097934998	-0.0147026851051662	119.5	0	BRD-K79759585-048-04-8	BRD-K79759585	Phosphodiesterase inhibitor	0.029334342047502966	-0.014702685105166202	FALSE	FALSE	FALSE	1	1	2
simeprevir	1.11 uM	0.1049383680312327	306.6	0.20041811363404544	0.0631293984253967	184	0.10898213447270136	BRD-A68493689-001-01-9	BRD-A68493689	HCV inhibitor	0.10493836803123277	0.06312939842539675	TRUE	FALSE	FALSE	4	1	5
simvastatin	1.11 uM	0.1381441877515948	320.6	0.23514286727734768	0.179825652509866	217.66666666666666	0.2000563580179745	BRD-K22134346-001-22-3	BRD-K22134346	HMGCR inhibitor	0.1381441877515948	0.17982565250986607	TRUE	TRUE	TRUE	5	2	7
sirolimus	1.11 uM	0.4353558052434457	650.4	0.5945606711457878	0.3632664910946507	269	0.31609627798746165	BRD-A79768653-001-12-0	BRD-A79768653	MTOR inhibitor	0.4353558052434457	0.36326649109465076	TRUE	TRUE	TRUE	6	6	12
sk&f-10047-(+)	1.11 uM	0.0558036906796678	305.8	0.14596002997179164	-0.1959764937744485	303.3333333333333	0	BRD-A47364545-003-02-6	BRD-A47364545	sigma receptor agonist	0.05580369067966787	-0.19597649377444856	FALSE	FALSE	FALSE	0	0	0
snx-2112	1.11 uM	0.54953422856715894	710.8	0.6983205550353931	0.6303084240134463	544	0.5921157021800854	BRD-K71281111-001-04-3	BRD-K71281111	HSP inhibitor	0.54953422856715894	0.6303084240134463	TRUE	TRUE	TRUE	5	4	9
sobetirome	1.11 uM	0.0358806751846974	290.6	0.11409374887094843	-0.0352280467738128	329	0	BRD-K85406984-001-01-0	BRD-K85406984	Thyroid hormone receptor agonist	0.03588067518469743	-0.035228046773812825	FALSE	FALSE	FALSE	0	0	0
sodium-gualenate	1.11 uM	0.6452297276471742	625.6	0.7098871194543055	0.1199472943041712	159.66666666666666	0.13993711945024953	BRD-K80043866-236-01-1	BRD-K80043866	Antacid	0.6452297276471742	0.11994729430417127	TRUE	FALSE	FALSE	3	4	7
sodium-tanshinone-ii-a-sulfonate	1.11 uM	0.0470019473787441	310.2	0.13491572288194242	0.0221804209442873	199.66666666666666	0.06729274563230052	BRD-K84798689-236-02-9	BRD-K84798689	Inward rectifier potassium channel activator	0.04700194737874415	0.022180420944287307	FALSE	FALSE	FALSE	0	0	0
sofalcone	1.11 uM	0.0637081336919872	273.5	0.14748907390818905	0.0044811345176931	276.5	0.03559361765446513	BRD-K01039503-001-01-2	BRD-K01039503	Mucus protecting agent	0.06370813369198726	0.0044811345176931725	FALSE	FALSE	FALSE	1	0	1
sofosbuvir	1.11 uM	0.4730879846264488	747.8	0.6645802509795811	0.6706641138152428	589.3333333333334	0.6357166847051108	BRD-K05674516-001-02-5	BRD-K05674516	RNA polymerase inhibitor	0.47308798462644885	0.6706641138152428	TRUE	TRUE	TRUE	3	1	4
solifenacin-succinate	1.11 uM	0.094200582345634	311.2	0.19130676591301338	0.0746302125030292	269	0.14327290005046311	BRD-K24723746-036-02-5	BRD-K24723746	Acetylcholine receptor antagonist	0.09420058234563404	0.07463021250302922	TRUE	FALSE	FALSE	2	0	2
sorbinil	1.11 uM	0.0211230584587221	281.6	0.08617443956839244	-0.0224698269697586	377.6666666666667	0	BRD-A89164055-001-03-3	BRD-A89164055	Aldose reductase inhibitor	0.02112305845872211	-0.022469826969758612	FALSE	FALSE	FALSE	0	0	0
sorbitol	1.11 uM	0.0309659021920853	324.6	0.1120211091862131	0.1137473355973734	196.66666666666666	0.15123996471347725	BRD-K66035042-001-10-1	BRD-K66035042	Mucolytic agent	0.03096590219208533	0.11374733559737349	FALSE	FALSE	FALSE	0	0	0
sotalol	1.11 uM	0.0722613877291789	299.8	0.16445712926869624	0.0671480647533356	179.66666666666666	0.11106598642630403	BRD-A33168282-003-18-0	BRD-A33168282	Adrenergic receptor antagonist	0.07226138772917892	0.06714806475333568	FALSE	FALSE	FALSE	0	0	0
sotrastaurin	1.11 uM	0.0797177585063558	304	0.1739394422506067	0.1837617432541017	212.33333333333334	0.19974099661901012	BRD-K16761703-001-03-8	BRD-K16761703	PKC inhibitor	0.07971775850635583	0.1837617432541017	TRUE	TRUE	TRUE	3	4	7
sparfloxacin	1.11 uM	0.4663195825978126	577.8	0.5799817626228012	0.1295161676637065	211	0.16716055057870913	BRD-A26423207-001-01-0	BRD-A26423207	Bacterial DNA gyrase inhibitor	0.4663195825978126	0.12951616766370658	TRUE	FALSE	FALSE	3	3	6
spironolactone	1.11 uM	0.040597032699151	325.8	0.12850097641867766	0.065998062045178	246.33333333333334	0.12893112021480868	BRD-A97808748-001-03-8	BRD-A97808748	Mineralocorticoid receptor antagonist	0.040597032699151	0.065998062045178	FALSE	FALSE	FALSE	1	1	2
sr-2640	1.11 uM	0.0762499649752024	322.2	0.17513233346809573	0.0541685349659463	200.66666666666666	0.10542454511891859	BRD-K62562723-003-02-7	BRD-K62562723	leukotriene receptor antagonist	0.07624996497520245	0.05416853496594638	FALSE	FALSE	FALSE	2	0	2
sr-33805	1.11 uM	0.3139878067004772	347	0.3688118536964995	-0.0151904071288032	231	0	BRD-K43002771-034-01-6	BRD-K43002771	calcium channel blocker	0.31398780670047727	-0.015190407128803275	TRUE	FALSE	FALSE	3	1	4
sta-5326	1.11 uM	0.5576381378015635	701.5	0.6988336579493666	0.3423581648552423	311.3333333333333	0.3301290394333146	BRD-K41783120-001-02-8	BRD-K41783120	interleukin synthesis inhibitor	0.5576381378015635	0.34235816485524234	TRUE	TRUE	TRUE	6	5	11
stavudine	1.11 uM	0.0699107334659605	606.2	0.2300189609159547	0.0779269879096675	210	0.12935528135704114	BRD-K93880783-001-26-6	BRD-K93880783	DNA directed DNA polymerase inhibitor|Reverse transcriptase inhibitor	0.06991073346596058	0.07792698790966754	FALSE	FALSE	FALSE	3	0	3
su014813	1.11 uM	0.0470543094510913	329.4	0.1391058010531141	0.0613042630329859	123	0.08780686391606468	BRD-K75911534-001-01-6	BRD-K75911534	PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor	0.047054309451091375	0.06130426303298592	FALSE	FALSE	FALSE	2	0	2
sulbactam	1.11 uM	0.0624283275892665	314.2	0.15648679022936426	0.0626172368703566	236.33333333333334	0.12300988502390095	BRD-K85679373-001-01-1	BRD-K85679373	Beta lactamase inhibitor	0.06242832758926653	0.0626172368703566	FALSE	FALSE	FALSE	0	0	0
sulbutiamine	1.11 uM	0.0271612635078969	283.6	0.09806450481529295	0.064833095446304	160.66666666666666	0.10320288620430774	BRD-K12539416-001-01-4	BRD-K12539416	Acetylcholine receptor antagonist	0.027161263507896924	0.06483309544630404	FALSE	FALSE	FALSE	0	1	1
sulfafurazole	1.11 uM	0.0194382722967861	323.8	0.08864433675692616	-0.0353778050451154	185.66666666666666	0	BRD-K50859149-001-19-5	BRD-K50859149	Bacterial antifolate	0.019438272296786123	-0.035377805045115486	FALSE	FALSE	FALSE	0	0	0
sulfasalazine	1.11 uM	0.0145470242931995	303.8	0.0742787708944186	0.0781033672197025	196	0.12511042147404336	BRD-K10670311-001-15-5	BRD-K10670311	Antirheumatic drug|NFkB pathway inhibitor	0.014547024293199585	0.07810336721970258	FALSE	FALSE	FALSE	0	1	1
sulforaphane	1.11 uM	0.1122031881905722	371	0.22796768836767906	-0.036398623159374	233.33333333333334	0	BRD-A58955223-001-03-8	BRD-A58955223	Anticancer agent|Aryl hydrocarbon receptor antagonist	0.11220318819057226	-0.03639862315937404	TRUE	FALSE	FALSE	3	0	3
sumatriptan	1.11 uM	0.0275702597438986	406.8	0.11832993962437424	0.0063826749667835	272.6666666666667	0.04218401973583416	BRD-K50938287-036-13-8	BRD-K50938287	Serotonin receptor agonist	0.02757025974389868	0.006382674966783531	FALSE	FALSE	FALSE	1	1	2
sunitinib	1.11 uM	0.5755471106877001	715	0.7167656791996488	0.3738069867017934	359.6666666666667	0.3707698188530674	BRD-K70511574-001-06-9	BRD-K70511574	FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor	0.5755471106877001	0.3738069867017934	TRUE	TRUE	TRUE	5	5	10
suprofen	1.11 uM	0.0320900814443292	293.8	0.1084913335184849	0.0309659791860829	214	0.08231516784085692	BRD-A34006693-001-15-4	BRD-A34006693	Cyclooxygenase inhibitor	0.03209008144432925	0.030965979186082945	FALSE	FALSE	FALSE	0	1	1
suvorexant	1.11 uM	0.0592802170603453	316.2	0.1529746849165568	-0.066519685284833	274	0	BRD-K94293891-001-01-3	BRD-K94293891	Orexin receptor antagonist	0.05928021706034539	-0.06651968528483304	FALSE	FALSE	FALSE	1	0	1
swainsonine	1.11 uM	0.5351476411966338	602.4	0.6343997911036658	0.0445734279460953	149	0.08240654844708246	BRD-K15170068-001-03-2	BRD-K15170068	Alpha mannosidase inhibitor	0.5351476411966338	0.0445734279460953	TRUE	FALSE	FALSE	6	0	6
t-5224	1.11 uM	0.01545895327225	313.2	0.07774718274994877	-0.0394488217039617	216.33333333333334	0	BRD-K84925803-001-01-9	BRD-K84925803	AP inhibitor	0.015458953272250085	-0.039448821703961794	FALSE	FALSE	FALSE	1	0	1
tacalcitol	1.11 uM	0.1085221169921638	309	0.20460776443390402	0.1050375528458536	152	0.12776875533176477	BRD-K73237276-001-01-0	BRD-K73237276	Vitamin D receptor agonist	0.1085221169921638	0.10503755284585362	TRUE	FALSE	FALSE	4	1	5
tacedinaline	1.11 uM	0.3222147463737659	413.8	0.4079920411965542	0.1103156799951739	276.6666666666667	0.1766556835687681	BRD-K52313696-001-12-3	BRD-K52313696	HDAC inhibitor	0.32221474637376596	0.11031567999517394	TRUE	FALSE	FALSE	5	3	8
tacrine	1.11 uM	0.033084388747233	298.8	0.11109271896408417	0.0086777473482186	309.3333333333333	0.05238988367130623	BRD-K81473089-003-26-1	BRD-K81473089	Acetylcholinesterase inhibitor	0.03308438874723304	0.008677747348218679	FALSE	FALSE	FALSE	1	1	2
tacrolimus	1.11 uM	0.1236739378146394	359.4	0.2355656015263024	0.0149770796442347	246	0.061377853433531825	BRD-A96754982-001-01-4	BRD-A96754982	Calcineurin inhibitor	0.12367393781463942	0.014977079644234793	TRUE	FALSE	FALSE	4	0	4
tadalafil	1.11 uM	0.035336261406409	357.2	0.12553064681124906	0.0454629612018187	202.33333333333334	0.09698244988688073	BRD-K93645900-001-11-3	BRD-K93645900	Phosphodiesterase inhibitor	0.035336261406409074	0.045462961201818745	FALSE	FALSE	FALSE	0	0	0
tafamidis-meglumine	1.11 uM	0.023724396872986	292	0.09299781780232748	0.043888992655316	223.66666666666666	0.10018645546919466	BRD-K23728141-001-01-2	BRD-K23728141	Transthyretin amyloid inhibitor|Transthyretin stabilizer	0.023724396872986074	0.04388899265531608	FALSE	FALSE	FALSE	0	0	0
tagatose	1.11 uM	0.0826172746971522	381.4	0.19833963912014518	-0.0453458102252341	132.5	0	BRD-A73556557-001-06-4	BRD-A73556557	Phosphorylase inhibitor	0.08261727469715224	-0.0453458102252341	TRUE	FALSE	FALSE	1	0	1
tak-285	1.11 uM	0.113296043598868	399.8	0.23780036064760104	-0.0667713380940106	415.6666666666667	0	BRD-K80343549-001-02-6	BRD-K80343549	EGFR inhibitor	0.113296043598868	-0.06677133809401065	TRUE	FALSE	FALSE	6	1	7
tak-733	1.11 uM	0.3945541460020361	615.6	0.5506635791268982	0.6707971833814099	502	0.5867837068871011	BRD-K26667523-001-02-5	BRD-K26667523	MEK inhibitor	0.3945541460020361	0.6707971833814099	TRUE	TRUE	TRUE	6	6	12
tak-875	1.11 uM	0.0786065150793428	335.4	0.1814239183496151	2.496005230687e-4	163	0.006449812956831901	BRD-K58501140-002-01-0	BRD-K58501140	insulin secretagogue	0.07860651507934284	2.4960052306876625e-4	FALSE	FALSE	FALSE	3	0	3
taladegib	1.11 uM	0.2584657620928951	581.6	0.4332089813411553	-0.0568417636449303	128.5	0	BRD-K50498985-001-03-3	BRD-K50498985	Smoothened receptor antagonist	0.2584657620928951	-0.0568417636449303	TRUE	FALSE	FALSE	2	1	3
talazoparib	1.11 uM	0.3989957573295226	534.6	0.516038801622009	0.0972802538138531	333	0.18199733846009214	BRD-K95142244-001-01-5	BRD-K95142244	PARP inhibitor	0.39899575732952264	0.09728025381385315	TRUE	FALSE	FALSE	6	1	7
talinolol	1.11 uM	0.0397156219937048	297.6	0.12147331671324588	0.0146324362945733	177.66666666666666	0.05155750241115712	BRD-A94276798-001-01-4	BRD-A94276798	Adrenergic receptor antagonist	0.039715621993704875	0.01463243629457335	FALSE	FALSE	FALSE	0	0	0
talmapimod	1.11 uM	0.1146865630866653	314	0.2120336722405462	0.0067365177857859	214	0.038393277654791294	BRD-K17555800-003-01-5	BRD-K17555800	P38 MAPK inhibitor	0.11468656308666536	0.006736517785785964	TRUE	FALSE	FALSE	3	0	3
talnetant	1.11 uM	0.0060242418298822	330.6	0.049863914044066746	0.1058963529943506	292	0.17781258680684878	BRD-K47095176-001-01-6	BRD-K47095176	Tachykinin antagonist	0.006024241829882223	0.1058963529943506	FALSE	FALSE	FALSE	1	0	1
taltirelin	1.11 uM	-0.0123357453743917	305.6	0	0.0048759884890499	201.66666666666666	0.03170873879296076	BRD-K93869735-001-01-1	BRD-K93869735	Thyrotropin releasing hormone receptor agonist	-0.012335745374391735	0.004875988489049921	FALSE	FALSE	FALSE	0	0	0
tamibarotene	1.11 uM	0.3855347586090952	590.8	0.5332560049116642	0.1795807907080081	198.33333333333334	0.19083514878559285	BRD-K36627727-001-05-4	BRD-K36627727	Retinoid receptor agonist	0.38553475860909525	0.17958079070800814	TRUE	TRUE	TRUE	6	5	11
tamoxifen	1.11 uM	0.0351493924365117	320.2	0.11853683223778	-0.0021383609995909	200	0	BRD-K93754473-048-20-2	BRD-K93754473	Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM)	0.03514939243651172	-0.0021383609995909453	FALSE	FALSE	FALSE	2	0	2
tamsulosin	1.11 uM	0.0209367849103832	295.4	0.0878706791702255	0.0233809346485254	136	0.05702049206681195	BRD-K74339692-001-01-9	BRD-K74339692	Adrenergic receptor antagonist	0.02093678491038322	0.02338093464852546	FALSE	FALSE	FALSE	0	0	0
tanaproget	1.11 uM	0.1563037630642494	421	0.28662198992083376	0.2166749938467278	255	0.23768679755729497	BRD-K99604664-001-01-1	BRD-K99604664	Progesterone receptor agonist	0.15630376306424948	0.21667499384672786	TRUE	TRUE	TRUE	4	4	8
taranabant	1.11 uM	0.2759591307312243	536.8	0.4300434919452287	0.0459824829727704	194	0.09550533822015111	BRD-K35169477-001-01-9	BRD-K35169477	Cannabinoid receptor inverse agonist	0.27595913073122436	0.04598248297277041	TRUE	FALSE	FALSE	6	2	8
targinine	1.11 uM	0.0190251314597401	345.6	0.09060130267027504	-0.045126250990975	168.33333333333334	0	BRD-K59506194-015-04-9	BRD-K59506194	Nitric oxide synthase inhibitor	0.019025131459740163	-0.04512625099097507	FALSE	FALSE	FALSE	1	0	1
tas-103	1.11 uM	0.6079784387346241	727.8	0.7432481835234686	0.6394931418156425	543.3333333333334	0.5960486286162875	BRD-K09426783-300-01-0	BRD-K09426783	topoisomerase inhibitor	0.6079784387346241	0.6394931418156425	TRUE	TRUE	TRUE	6	6	12
taselisib	1.11 uM	0.4990814863590088	611.2	0.6171079547320233	0.1866629470889595	445	0.291433610869727	BRD-K44844162-001-01-6	BRD-K44844162	PI3K inhibitor	0.49908148635900884	0.18666294708895956	TRUE	TRUE	TRUE	6	4	10
tasisulam	1.11 uM	-0.028894967637087	215	0	0.154800232478475	250	0.19892363251824127	BRD-K42495768-001-01-7	BRD-K42495768	Apoptosis stimulant	-0.028894967637087057	0.15480023247847507	FALSE	TRUE	FALSE	1	2	3
tasquinimod	1.11 uM	0.1160279544584232	300.6	0.20866977510877704	0.0461102205740806	237.33333333333334	0.10578121278905102	BRD-K14653796-001-01-1	BRD-K14653796	Angiogenesis inhibitor|S100A9 inhibitor	0.11602795445842323	0.04611022057408064	TRUE	FALSE	FALSE	3	0	3
tazobactam	1.11 uM	0.0481599722603603	417.2	0.15837951397109648	0.08288908246684	237.33333333333334	0.14182689929919076	BRD-A18611368-001-01-5	BRD-A18611368	Beta lactamase inhibitor	0.04815997226036034	0.08288908246684	FALSE	FALSE	FALSE	4	2	6
tebipenem	1.11 uM	0.0302426634724051	342	0.113633612488094	0.016132785439777	430	0.08422082267764362	BRD-K06900071-001-01-2	BRD-K06900071	Bacterial cell wall synthesis inhibitor	0.030242663472405132	0.01613278543977709	FALSE	FALSE	FALSE	0	0	0
tecastemizole	1.11 uM	0.048961117804739	315.4	0.1388481982843488	-0.2192961099428831	345.6666666666667	0	BRD-K48195801-001-01-6	BRD-K48195801	Histamine receptor antagonist	0.04896111780473909	-0.21929610994288315	FALSE	FALSE	FALSE	1	0	1
tedizolid	1.11 uM	0.3129633663967422	399	0.39483618055913644	0.1444639720654271	234.66666666666666	0.1861812966792033	BRD-K59436580-001-01-7	BRD-K59436580	Bacterial 50S ribosomal subunit inhibitor	0.3129633663967422	0.1444639720654271	TRUE	FALSE	FALSE	6	1	7
tegobuvir	1.11 uM	0.011645908636648	350.6	0.07139641202783181	0.0591178897826757	168	0.10077311313424021	BRD-K26701552-001-01-8	BRD-K26701552	HCV inhibitor|Protease inhibitor	0.01164590863664808	0.059117889782675764	FALSE	FALSE	FALSE	2	1	3
telatinib	1.11 uM	0.0010273006622021	315.2	0.0201059977860814	-0.076145891425088	192	0	BRD-K84564571-001-02-4	BRD-K84564571	KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor	0.0010273006622021725	-0.07614589142508803	FALSE	FALSE	FALSE	1	0	1
