broad_id	pert_iname	dose	moa	target
BRD-A12237696	l-citrulline	10 uM	nitric oxide stimulant	ASS1|DDAH1|DDAH2|GPRC6A|NOS1|NOS2|NOS3|OTC|PADI1|PADI2|PADI3|PADI4|PADI6
BRD-K26341917	l-ergothioneine	0.04 uM	free radical scavenger	unknown
BRD-K26341917	l-ergothioneine	0.12 uM	free radical scavenger	unknown
BRD-K26341917	l-ergothioneine	0.37 uM	free radical scavenger	unknown
BRD-K26341917	l-ergothioneine	1.11 uM	free radical scavenger	unknown
BRD-K26341917	l-ergothioneine	3.33 uM	free radical scavenger	unknown
BRD-K26341917	l-ergothioneine	10 uM	free radical scavenger	unknown
BRD-K33141550	l-name	0.04 uM	nitric oxide synthase inhibitor	NOS3
BRD-K33141550	l-name	0.12 uM	nitric oxide synthase inhibitor	NOS3
BRD-K33141550	l-name	0.37 uM	nitric oxide synthase inhibitor	NOS3
BRD-K33141550	l-name	1.11 uM	nitric oxide synthase inhibitor	NOS3
BRD-K33141550	l-name	3.33 uM	nitric oxide synthase inhibitor	NOS3
BRD-K33141550	l-name	10 uM	nitric oxide synthase inhibitor	NOS3
BRD-A07440155	labetalol	0.04 uM	adrenergic receptor antagonist	ADRA1D|ADRB1|ADRB2
BRD-A07440155	labetalol	0.12 uM	adrenergic receptor antagonist	ADRA1D|ADRB1|ADRB2
BRD-A07440155	labetalol	0.37 uM	adrenergic receptor antagonist	ADRA1D|ADRB1|ADRB2
BRD-A07440155	labetalol	1.11 uM	adrenergic receptor antagonist	ADRA1D|ADRB1|ADRB2
BRD-A07440155	labetalol	3.33 uM	adrenergic receptor antagonist	ADRA1D|ADRB1|ADRB2
BRD-A07440155	labetalol	10 uM	adrenergic receptor antagonist	ADRA1D|ADRB1|ADRB2
BRD-A67516570	lafutidine	0.04 uM	histamine receptor antagonist	HRH2
BRD-A67516570	lafutidine	0.12 uM	histamine receptor antagonist	HRH2
BRD-A67516570	lafutidine	0.37 uM	histamine receptor antagonist	HRH2
BRD-A67516570	lafutidine	1.11 uM	histamine receptor antagonist	HRH2
BRD-A67516570	lafutidine	3.33 uM	histamine receptor antagonist	HRH2
BRD-A67516570	lafutidine	10 uM	histamine receptor antagonist	HRH2
BRD-K02992638	lamivudine	0.04 uM	nucleoside reverse transcriptase inhibitor	unknown
BRD-K02992638	lamivudine	0.12 uM	nucleoside reverse transcriptase inhibitor	unknown
BRD-K02992638	lamivudine	0.37 uM	nucleoside reverse transcriptase inhibitor	unknown
BRD-K02992638	lamivudine	1.11 uM	nucleoside reverse transcriptase inhibitor	unknown
BRD-K02992638	lamivudine	3.33 uM	nucleoside reverse transcriptase inhibitor	unknown
BRD-K02992638	lamivudine	10 uM	nucleoside reverse transcriptase inhibitor	unknown
BRD-K10961822	latanoprost	0.04 uM	prostanoid receptor agonist	PTGFR
BRD-K10961822	latanoprost	0.12 uM	prostanoid receptor agonist	PTGFR
BRD-K10961822	latanoprost	0.37 uM	prostanoid receptor agonist	PTGFR
BRD-K10961822	latanoprost	1.11 uM	prostanoid receptor agonist	PTGFR
BRD-K10961822	latanoprost	3.33 uM	prostanoid receptor agonist	PTGFR
BRD-K10961822	latanoprost	10 uM	prostanoid receptor agonist	PTGFR
BRD-K08248804	lcl-161	0.04 uM	xiap inhibitor	BIRC2|XIAP
BRD-K08248804	lcl-161	0.12 uM	xiap inhibitor	BIRC2|XIAP
BRD-K08248804	lcl-161	0.37 uM	xiap inhibitor	BIRC2|XIAP
BRD-K08248804	lcl-161	1.11 uM	xiap inhibitor	BIRC2|XIAP
BRD-K08248804	lcl-161	3.33 uM	xiap inhibitor	BIRC2|XIAP
BRD-K08248804	lcl-161	10 uM	xiap inhibitor	BIRC2|XIAP
BRD-K05446112	ledipasvir	0.04 uM	hcv inhibitor	unknown
BRD-K05446112	ledipasvir	0.12 uM	hcv inhibitor	unknown
BRD-K05446112	ledipasvir	0.37 uM	hcv inhibitor	unknown
BRD-K05446112	ledipasvir	1.11 uM	hcv inhibitor	unknown
BRD-K05446112	ledipasvir	3.33 uM	hcv inhibitor	unknown
BRD-K05446112	ledipasvir	10 uM	hcv inhibitor	unknown
BRD-K62398570	lerisetron	0.04 uM	serotonin receptor antagonist	HTR3A
BRD-K62398570	lerisetron	0.12 uM	serotonin receptor antagonist	HTR3A
BRD-K62398570	lerisetron	0.37 uM	serotonin receptor antagonist	HTR3A
BRD-K62398570	lerisetron	1.11 uM	serotonin receptor antagonist	HTR3A
BRD-K62398570	lerisetron	3.33 uM	serotonin receptor antagonist	HTR3A
BRD-K62398570	lerisetron	10 uM	serotonin receptor antagonist	HTR3A
BRD-K03289534	lersivirine	0.04 uM	non-nucleoside reverse transcriptase inhibitor	unknown
BRD-K03289534	lersivirine	0.12 uM	non-nucleoside reverse transcriptase inhibitor	unknown
BRD-K03289534	lersivirine	0.37 uM	non-nucleoside reverse transcriptase inhibitor	unknown
BRD-K03289534	lersivirine	1.11 uM	non-nucleoside reverse transcriptase inhibitor	unknown
BRD-K03289534	lersivirine	3.33 uM	non-nucleoside reverse transcriptase inhibitor	unknown
BRD-K03289534	lersivirine	10 uM	non-nucleoside reverse transcriptase inhibitor	unknown
BRD-K34469523	levalbuterol	0.04 uM	adrenergic receptor agonist	ADRB2
BRD-K34469523	levalbuterol	0.12 uM	adrenergic receptor agonist	ADRB2
BRD-K34469523	levalbuterol	0.37 uM	adrenergic receptor agonist	ADRB2
BRD-K34469523	levalbuterol	1.11 uM	adrenergic receptor agonist	ADRB2
BRD-K34469523	levalbuterol	3.33 uM	adrenergic receptor agonist	ADRB2
BRD-K34469523	levalbuterol	10 uM	adrenergic receptor agonist	ADRB2
BRD-K73107279	levamisole	0.04 uM	acetylcholine receptor agonist	ALPL
BRD-K73107279	levamisole	0.12 uM	acetylcholine receptor agonist	ALPL
BRD-K73107279	levamisole	0.37 uM	acetylcholine receptor agonist	ALPL
BRD-K73107279	levamisole	1.11 uM	acetylcholine receptor agonist	ALPL
BRD-K73107279	levamisole	3.33 uM	acetylcholine receptor agonist	ALPL
BRD-K73107279	levamisole	10 uM	acetylcholine receptor agonist	ALPL
BRD-M89827113	levcromakalim	0.04 uM	potassium channel activator	NA
BRD-M89827113	levcromakalim	0.12 uM	potassium channel activator	NA
BRD-M89827113	levcromakalim	0.37 uM	potassium channel activator	NA
BRD-M89827113	levcromakalim	1.11 uM	potassium channel activator	NA
BRD-M89827113	levcromakalim	3.33 uM	potassium channel activator	NA
BRD-M89827113	levcromakalim	10 uM	potassium channel activator	NA
BRD-K49404994	levetiracetam	0.04 uM	calcium channel blocker	CACNA1B|SCN1A|SV2A
BRD-K49404994	levetiracetam	0.12 uM	calcium channel blocker	CACNA1B|SCN1A|SV2A
BRD-K49404994	levetiracetam	0.37 uM	calcium channel blocker	CACNA1B|SCN1A|SV2A
BRD-K49404994	levetiracetam	1.11 uM	calcium channel blocker	CACNA1B|SCN1A|SV2A
BRD-K49404994	levetiracetam	3.33 uM	calcium channel blocker	CACNA1B|SCN1A|SV2A
BRD-K49404994	levetiracetam	10 uM	calcium channel blocker	CACNA1B|SCN1A|SV2A
BRD-K31812033	levobunolol	0.04 uM	adrenergic receptor antagonist	ADRB1|ADRB2|ADRB3
BRD-K31812033	levobunolol	0.12 uM	adrenergic receptor antagonist	ADRB1|ADRB2|ADRB3
BRD-K31812033	levobunolol	0.37 uM	adrenergic receptor antagonist	ADRB1|ADRB2|ADRB3
BRD-K31812033	levobunolol	1.11 uM	adrenergic receptor antagonist	ADRB1|ADRB2|ADRB3
BRD-K31812033	levobunolol	3.33 uM	adrenergic receptor antagonist	ADRB1|ADRB2|ADRB3
BRD-K31812033	levobunolol	10 uM	adrenergic receptor antagonist	ADRB1|ADRB2|ADRB3
BRD-K33453211	levocabastine	0.04 uM	histamine receptor antagonist	HRH1|NTSR2
BRD-K33453211	levocabastine	0.12 uM	histamine receptor antagonist	HRH1|NTSR2
BRD-K33453211	levocabastine	0.37 uM	histamine receptor antagonist	HRH1|NTSR2
BRD-K33453211	levocabastine	1.11 uM	histamine receptor antagonist	HRH1|NTSR2
BRD-K33453211	levocabastine	3.33 uM	histamine receptor antagonist	HRH1|NTSR2
BRD-K33453211	levocabastine	10 uM	histamine receptor antagonist	HRH1|NTSR2
BRD-K27184429	levocetirizine	0.04 uM	histamine receptor antagonist	HRH1
BRD-K27184429	levocetirizine	0.12 uM	histamine receptor antagonist	HRH1
BRD-K27184429	levocetirizine	0.37 uM	histamine receptor antagonist	HRH1
BRD-K27184429	levocetirizine	1.11 uM	histamine receptor antagonist	HRH1
BRD-K27184429	levocetirizine	3.33 uM	histamine receptor antagonist	HRH1
BRD-K27184429	levocetirizine	10 uM	histamine receptor antagonist	HRH1
BRD-K09471561	levofloxacin	0.04 uM	bacterial dna gyrase inhibitor	TOP2A
BRD-K09471561	levofloxacin	0.12 uM	bacterial dna gyrase inhibitor	TOP2A
BRD-K09471561	levofloxacin	0.37 uM	bacterial dna gyrase inhibitor	TOP2A
BRD-K09471561	levofloxacin	1.11 uM	bacterial dna gyrase inhibitor	TOP2A
BRD-K09471561	levofloxacin	3.33 uM	bacterial dna gyrase inhibitor	TOP2A
BRD-K09471561	levofloxacin	10 uM	bacterial dna gyrase inhibitor	TOP2A
BRD-A67616246	levomequitazine	0.04 uM	histamine receptor antagonist	HRH1
BRD-A67616246	levomequitazine	0.12 uM	histamine receptor antagonist	HRH1
BRD-A67616246	levomequitazine	0.37 uM	histamine receptor antagonist	HRH1
BRD-A67616246	levomequitazine	1.11 uM	histamine receptor antagonist	HRH1
BRD-A67616246	levomequitazine	3.33 uM	histamine receptor antagonist	HRH1
BRD-A67616246	levomequitazine	10 uM	histamine receptor antagonist	HRH1
BRD-A56085258	lgx818	0.04 uM	raf inhibitor	BRAF
BRD-A56085258	lgx818	0.12 uM	raf inhibitor	BRAF
BRD-A56085258	lgx818	0.37 uM	raf inhibitor	BRAF
BRD-A56085258	lgx818	1.11 uM	raf inhibitor	BRAF
BRD-A56085258	lgx818	3.33 uM	raf inhibitor	BRAF
BRD-A56085258	lgx818	10 uM	raf inhibitor	BRAF
BRD-K26011976	licochalcone-a	0.04 uM	topoisomerase inhibitor	PTPN1
BRD-K26011976	licochalcone-a	0.12 uM	topoisomerase inhibitor	PTPN1
BRD-K26011976	licochalcone-a	0.37 uM	topoisomerase inhibitor	PTPN1
BRD-K26011976	licochalcone-a	1.11 uM	topoisomerase inhibitor	PTPN1
BRD-K26011976	licochalcone-a	3.33 uM	topoisomerase inhibitor	PTPN1
BRD-K26011976	licochalcone-a	10 uM	topoisomerase inhibitor	PTPN1
BRD-K68693535	lidamidine	0.04 uM	adrenergic receptor agonist	unknown
BRD-K68693535	lidamidine	0.12 uM	adrenergic receptor agonist	unknown
BRD-K68693535	lidamidine	0.37 uM	adrenergic receptor agonist	unknown
BRD-K68693535	lidamidine	1.11 uM	adrenergic receptor agonist	unknown
BRD-K68693535	lidamidine	3.33 uM	adrenergic receptor agonist	unknown
BRD-K68693535	lidamidine	10 uM	adrenergic receptor agonist	unknown
BRD-K52662033	lidocaine	0.04 uM	histamine receptor agonist	EGFR|SCN10A|SCN5A|SCN9A
BRD-K52662033	lidocaine	0.12 uM	histamine receptor agonist	EGFR|SCN10A|SCN5A|SCN9A
BRD-K52662033	lidocaine	0.37 uM	histamine receptor agonist	EGFR|SCN10A|SCN5A|SCN9A
BRD-K52662033	lidocaine	1.11 uM	histamine receptor agonist	EGFR|SCN10A|SCN5A|SCN9A
BRD-K52662033	lidocaine	3.33 uM	histamine receptor agonist	EGFR|SCN10A|SCN5A|SCN9A
BRD-K52662033	lidocaine	10 uM	histamine receptor agonist	EGFR|SCN10A|SCN5A|SCN9A
BRD-K62996583	lidoflazine	0.04 uM	calcium channel blocker	SCN1A|SCN3A|SLC29A1
BRD-K62996583	lidoflazine	0.12 uM	calcium channel blocker	SCN1A|SCN3A|SLC29A1
BRD-K62996583	lidoflazine	0.37 uM	calcium channel blocker	SCN1A|SCN3A|SLC29A1
BRD-K62996583	lidoflazine	1.11 uM	calcium channel blocker	SCN1A|SCN3A|SLC29A1
BRD-K62996583	lidoflazine	3.33 uM	calcium channel blocker	SCN1A|SCN3A|SLC29A1
BRD-K62996583	lidoflazine	10 uM	calcium channel blocker	SCN1A|SCN3A|SLC29A1
BRD-K66876909	linezolid	0.04 uM	bacterial 50s ribosomal subunit inhibitor	MAOA|MAOB
BRD-K66876909	linezolid	0.12 uM	bacterial 50s ribosomal subunit inhibitor	MAOA|MAOB
BRD-K66876909	linezolid	0.37 uM	bacterial 50s ribosomal subunit inhibitor	MAOA|MAOB
BRD-K66876909	linezolid	1.11 uM	bacterial 50s ribosomal subunit inhibitor	MAOA|MAOB
BRD-K66876909	linezolid	3.33 uM	bacterial 50s ribosomal subunit inhibitor	MAOA|MAOB
BRD-K66876909	linezolid	10 uM	bacterial 50s ribosomal subunit inhibitor	MAOA|MAOB
BRD-K99749624	linifanib	0.04 uM	pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor	CSF1|CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET|TEK
BRD-K99749624	linifanib	0.12 uM	pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor	CSF1|CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET|TEK
BRD-K99749624	linifanib	0.37 uM	pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor	CSF1|CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET|TEK
BRD-K99749624	linifanib	1.11 uM	pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor	CSF1|CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET|TEK
BRD-K99749624	linifanib	3.33 uM	pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor	CSF1|CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET|TEK
BRD-K99749624	linifanib	10 uM	pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor	CSF1|CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET|TEK
BRD-K59332007	linopirdine	0.04 uM	potassium channel blocker	KCNQ2|KCNQ3|KCNQ4|KCNQ5
BRD-K59332007	linopirdine	0.12 uM	potassium channel blocker	KCNQ2|KCNQ3|KCNQ4|KCNQ5
BRD-K59332007	linopirdine	0.37 uM	potassium channel blocker	KCNQ2|KCNQ3|KCNQ4|KCNQ5
BRD-K59332007	linopirdine	1.11 uM	potassium channel blocker	KCNQ2|KCNQ3|KCNQ4|KCNQ5
BRD-K59332007	linopirdine	3.33 uM	potassium channel blocker	KCNQ2|KCNQ3|KCNQ4|KCNQ5
BRD-K59332007	linopirdine	10 uM	potassium channel blocker	KCNQ2|KCNQ3|KCNQ4|KCNQ5
BRD-K72922393	linsidomine	0.04 uM	nitric oxide donor	unknown
BRD-K72922393	linsidomine	0.12 uM	nitric oxide donor	unknown
BRD-K72922393	linsidomine	0.37 uM	nitric oxide donor	unknown
BRD-K72922393	linsidomine	1.11 uM	nitric oxide donor	unknown
BRD-K72922393	linsidomine	3.33 uM	nitric oxide donor	unknown
BRD-K72922393	linsidomine	10 uM	nitric oxide donor	unknown
BRD-K35775715	liranaftate	0.04 uM	fungal squalene epoxidase inhibitor	unknown
BRD-K35775715	liranaftate	0.12 uM	fungal squalene epoxidase inhibitor	unknown
BRD-K35775715	liranaftate	0.37 uM	fungal squalene epoxidase inhibitor	unknown
BRD-K35775715	liranaftate	1.11 uM	fungal squalene epoxidase inhibitor	unknown
BRD-K35775715	liranaftate	3.33 uM	fungal squalene epoxidase inhibitor	unknown
BRD-K35775715	liranaftate	10 uM	fungal squalene epoxidase inhibitor	unknown
BRD-K67966701	lisinopril	0.04 uM	angiotensin converting enzyme inhibitor	ACE|ACE2
BRD-K67966701	lisinopril	0.12 uM	angiotensin converting enzyme inhibitor	ACE|ACE2
BRD-K67966701	lisinopril	0.37 uM	angiotensin converting enzyme inhibitor	ACE|ACE2
BRD-K67966701	lisinopril	1.11 uM	angiotensin converting enzyme inhibitor	ACE|ACE2
BRD-K67966701	lisinopril	3.33 uM	angiotensin converting enzyme inhibitor	ACE|ACE2
BRD-K67966701	lisinopril	10 uM	angiotensin converting enzyme inhibitor	ACE|ACE2
BRD-K55847762	lobenzarit	0.04 uM	immunosuppressant	unknown
BRD-K55847762	lobenzarit	0.12 uM	immunosuppressant	unknown
BRD-K55847762	lobenzarit	0.37 uM	immunosuppressant	unknown
BRD-K55847762	lobenzarit	1.11 uM	immunosuppressant	unknown
BRD-K55847762	lobenzarit	3.33 uM	immunosuppressant	unknown
BRD-K55847762	lobenzarit	10 uM	immunosuppressant	unknown
BRD-K66937583	lodoxamide	0.04 uM	histamine receptor antagonist	unknown
BRD-K66937583	lodoxamide	0.12 uM	histamine receptor antagonist	unknown
BRD-K66937583	lodoxamide	0.37 uM	histamine receptor antagonist	unknown
BRD-K66937583	lodoxamide	1.11 uM	histamine receptor antagonist	unknown
BRD-K66937583	lodoxamide	3.33 uM	histamine receptor antagonist	unknown
BRD-K66937583	lodoxamide	10 uM	histamine receptor antagonist	unknown
BRD-A02990301	lofexidine	0.04 uM	adrenergic receptor agonist	unknown
BRD-A02990301	lofexidine	0.12 uM	adrenergic receptor agonist	unknown
BRD-A02990301	lofexidine	0.37 uM	adrenergic receptor agonist	unknown
BRD-A02990301	lofexidine	1.11 uM	adrenergic receptor agonist	unknown
BRD-A02990301	lofexidine	3.33 uM	adrenergic receptor agonist	unknown
BRD-A02990301	lofexidine	10 uM	adrenergic receptor agonist	unknown
BRD-K27955832	lomeguatrib	0.04 uM	o6-alkylguanine-dna alkyltransferase inhibitor	MGMT
BRD-K27955832	lomeguatrib	0.12 uM	o6-alkylguanine-dna alkyltransferase inhibitor	MGMT
BRD-K27955832	lomeguatrib	0.37 uM	o6-alkylguanine-dna alkyltransferase inhibitor	MGMT
BRD-K27955832	lomeguatrib	1.11 uM	o6-alkylguanine-dna alkyltransferase inhibitor	MGMT
BRD-K27955832	lomeguatrib	3.33 uM	o6-alkylguanine-dna alkyltransferase inhibitor	MGMT
BRD-K27955832	lomeguatrib	10 uM	o6-alkylguanine-dna alkyltransferase inhibitor	MGMT
BRD-K62858456	lomerizine	0.04 uM	calcium channel blocker	CACNA1B|SCN5A
BRD-K62858456	lomerizine	0.12 uM	calcium channel blocker	CACNA1B|SCN5A
BRD-K62858456	lomerizine	0.37 uM	calcium channel blocker	CACNA1B|SCN5A
BRD-K62858456	lomerizine	1.11 uM	calcium channel blocker	CACNA1B|SCN5A
BRD-K62858456	lomerizine	3.33 uM	calcium channel blocker	CACNA1B|SCN5A
BRD-K62858456	lomerizine	10 uM	calcium channel blocker	CACNA1B|SCN5A
BRD-K41599323	lonafarnib	0.04 uM	farnesyltransferase inhibitor	FNTA|HRAS|KRAS|NRAS
BRD-K41599323	lonafarnib	0.12 uM	farnesyltransferase inhibitor	FNTA|HRAS|KRAS|NRAS
BRD-K41599323	lonafarnib	0.37 uM	farnesyltransferase inhibitor	FNTA|HRAS|KRAS|NRAS
BRD-K41599323	lonafarnib	1.11 uM	farnesyltransferase inhibitor	FNTA|HRAS|KRAS|NRAS
BRD-K41599323	lonafarnib	3.33 uM	farnesyltransferase inhibitor	FNTA|HRAS|KRAS|NRAS
BRD-K41599323	lonafarnib	10 uM	farnesyltransferase inhibitor	FNTA|HRAS|KRAS|NRAS
BRD-K61250553	loperamide	0.04 uM	opioid receptor agonist	CACNA1A|CALM1|OPRD1|OPRK1|OPRM1|POMC
BRD-K61250553	loperamide	0.12 uM	opioid receptor agonist	CACNA1A|CALM1|OPRD1|OPRK1|OPRM1|POMC
BRD-K61250553	loperamide	0.37 uM	opioid receptor agonist	CACNA1A|CALM1|OPRD1|OPRK1|OPRM1|POMC
BRD-K61250553	loperamide	1.11 uM	opioid receptor agonist	CACNA1A|CALM1|OPRD1|OPRK1|OPRM1|POMC
BRD-K61250553	loperamide	3.33 uM	opioid receptor agonist	CACNA1A|CALM1|OPRD1|OPRK1|OPRM1|POMC
BRD-K61250553	loperamide	10 uM	opioid receptor agonist	CACNA1A|CALM1|OPRD1|OPRK1|OPRM1|POMC
BRD-K99451608	lopinavir	0.04 uM	hiv protease inhibitor	unknown
BRD-K99451608	lopinavir	0.12 uM	hiv protease inhibitor	unknown
BRD-K99451608	lopinavir	0.37 uM	hiv protease inhibitor	unknown
BRD-K99451608	lopinavir	1.11 uM	hiv protease inhibitor	unknown
BRD-K99451608	lopinavir	3.33 uM	hiv protease inhibitor	unknown
BRD-K99451608	lopinavir	10 uM	hiv protease inhibitor	unknown
BRD-K82795137	loratadine	0.04 uM	histamine receptor antagonist	HRH1
BRD-K82795137	loratadine	0.12 uM	histamine receptor antagonist	HRH1
BRD-K82795137	loratadine	0.37 uM	histamine receptor antagonist	HRH1
BRD-K82795137	loratadine	1.11 uM	histamine receptor antagonist	HRH1
BRD-K82795137	loratadine	3.33 uM	histamine receptor antagonist	HRH1
BRD-K82795137	loratadine	10 uM	histamine receptor antagonist	HRH1
BRD-A11990600	lorazepam	0.04 uM	benzodiazepine receptor agonist	NA
BRD-A11990600	lorazepam	0.12 uM	benzodiazepine receptor agonist	NA
BRD-A11990600	lorazepam	0.37 uM	benzodiazepine receptor agonist	NA
BRD-A11990600	lorazepam	1.11 uM	benzodiazepine receptor agonist	NA
BRD-A11990600	lorazepam	3.33 uM	benzodiazepine receptor agonist	NA
BRD-A11990600	lorazepam	10 uM	benzodiazepine receptor agonist	NA
BRD-K55013654	lorcaserin	0.04 uM	serotonin receptor agonist	NA
BRD-K55013654	lorcaserin	0.12 uM	serotonin receptor agonist	NA
BRD-K55013654	lorcaserin	0.37 uM	serotonin receptor agonist	NA
BRD-K55013654	lorcaserin	1.11 uM	serotonin receptor agonist	NA
BRD-K55013654	lorcaserin	3.33 uM	serotonin receptor agonist	NA
BRD-K55013654	lorcaserin	10 uM	serotonin receptor agonist	NA
BRD-A29854054	lorglumide	0.04 uM	cck receptor antagonist	CCKAR|CCKBR
BRD-A29854054	lorglumide	0.12 uM	cck receptor antagonist	CCKAR|CCKBR
BRD-A29854054	lorglumide	0.37 uM	cck receptor antagonist	CCKAR|CCKBR
BRD-A29854054	lorglumide	1.11 uM	cck receptor antagonist	CCKAR|CCKBR
BRD-A29854054	lorglumide	3.33 uM	cck receptor antagonist	CCKAR|CCKBR
BRD-A29854054	lorglumide	10 uM	cck receptor antagonist	CCKAR|CCKBR
BRD-K56195681	losmapimod	0.04 uM	p38 mapk inhibitor	MAPK14
BRD-K56195681	losmapimod	0.12 uM	p38 mapk inhibitor	MAPK14
BRD-K56195681	losmapimod	0.37 uM	p38 mapk inhibitor	MAPK14
BRD-K56195681	losmapimod	1.11 uM	p38 mapk inhibitor	MAPK14
BRD-K56195681	losmapimod	3.33 uM	p38 mapk inhibitor	MAPK14
BRD-K56195681	losmapimod	10 uM	p38 mapk inhibitor	MAPK14
BRD-A43082555	loxoprofen	0.04 uM	cyclooxygenase inhibitor|prostanoid receptor antagonist	PTGS2
BRD-A43082555	loxoprofen	0.12 uM	cyclooxygenase inhibitor|prostanoid receptor antagonist	PTGS2
BRD-A43082555	loxoprofen	0.37 uM	cyclooxygenase inhibitor|prostanoid receptor antagonist	PTGS2
BRD-A43082555	loxoprofen	1.11 uM	cyclooxygenase inhibitor|prostanoid receptor antagonist	PTGS2
BRD-A43082555	loxoprofen	3.33 uM	cyclooxygenase inhibitor|prostanoid receptor antagonist	PTGS2
BRD-A43082555	loxoprofen	10 uM	cyclooxygenase inhibitor|prostanoid receptor antagonist	PTGS2
BRD-K31309378	lucitanib	0.04 uM	fgfr inhibitor|vegfr inhibitor	FGFR1|FLT1|KDR|KIT|PDGFRA|PDGFRB|RET
BRD-K31309378	lucitanib	0.12 uM	fgfr inhibitor|vegfr inhibitor	FGFR1|FLT1|KDR|KIT|PDGFRA|PDGFRB|RET
BRD-K31309378	lucitanib	0.37 uM	fgfr inhibitor|vegfr inhibitor	FGFR1|FLT1|KDR|KIT|PDGFRA|PDGFRB|RET
BRD-K31309378	lucitanib	1.11 uM	fgfr inhibitor|vegfr inhibitor	FGFR1|FLT1|KDR|KIT|PDGFRA|PDGFRB|RET
BRD-K31309378	lucitanib	3.33 uM	fgfr inhibitor|vegfr inhibitor	FGFR1|FLT1|KDR|KIT|PDGFRA|PDGFRB|RET
BRD-K31309378	lucitanib	10 uM	fgfr inhibitor|vegfr inhibitor	FGFR1|FLT1|KDR|KIT|PDGFRA|PDGFRB|RET
BRD-K71058253	luliconazole	0.04 uM	sterol demethylase inhibitor	unknown
BRD-K71058253	luliconazole	0.12 uM	sterol demethylase inhibitor	unknown
BRD-K71058253	luliconazole	0.37 uM	sterol demethylase inhibitor	unknown
BRD-K71058253	luliconazole	1.11 uM	sterol demethylase inhibitor	unknown
BRD-K71058253	luliconazole	3.33 uM	sterol demethylase inhibitor	unknown
BRD-K71058253	luliconazole	10 uM	sterol demethylase inhibitor	unknown
BRD-A92826379	lupanine	0.04 uM	sodium channel blocker	INS
BRD-A92826379	lupanine	0.12 uM	sodium channel blocker	INS
BRD-A92826379	lupanine	0.37 uM	sodium channel blocker	INS
BRD-A92826379	lupanine	1.11 uM	sodium channel blocker	INS
BRD-A92826379	lupanine	3.33 uM	sodium channel blocker	INS
BRD-A92826379	lupanine	10 uM	sodium channel blocker	INS
BRD-K51143828	lurasidone	0.04 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA2A|ADRA2C|DRD2|HTR1A|HTR2A|HTR7
BRD-K51143828	lurasidone	0.12 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA2A|ADRA2C|DRD2|HTR1A|HTR2A|HTR7
BRD-K51143828	lurasidone	0.37 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA2A|ADRA2C|DRD2|HTR1A|HTR2A|HTR7
BRD-K51143828	lurasidone	1.11 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA2A|ADRA2C|DRD2|HTR1A|HTR2A|HTR7
BRD-K51143828	lurasidone	3.33 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA2A|ADRA2C|DRD2|HTR1A|HTR2A|HTR7
BRD-K51143828	lurasidone	10 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA2A|ADRA2C|DRD2|HTR1A|HTR2A|HTR7
BRD-K34313798	ly215490	0.04 uM	glutamate receptor antagonist	GRIA1|GRIA2|GRIA3|GRIA4|GRIK1
BRD-K34313798	ly215490	0.12 uM	glutamate receptor antagonist	GRIA1|GRIA2|GRIA3|GRIA4|GRIK1
BRD-K34313798	ly215490	0.37 uM	glutamate receptor antagonist	GRIA1|GRIA2|GRIA3|GRIA4|GRIK1
BRD-K34313798	ly215490	1.11 uM	glutamate receptor antagonist	GRIA1|GRIA2|GRIA3|GRIA4|GRIK1
BRD-K34313798	ly215490	3.33 uM	glutamate receptor antagonist	GRIA1|GRIA2|GRIA3|GRIA4|GRIK1
BRD-K34313798	ly215490	10 uM	glutamate receptor antagonist	GRIA1|GRIA2|GRIA3|GRIA4|GRIK1
BRD-K59227464	ly2228820	0.04 uM	p38 mapk inhibitor	MAPK14
BRD-K59227464	ly2228820	0.12 uM	p38 mapk inhibitor	MAPK14
BRD-K59227464	ly2228820	0.37 uM	p38 mapk inhibitor	MAPK14
BRD-K59227464	ly2228820	1.11 uM	p38 mapk inhibitor	MAPK14
BRD-K59227464	ly2228820	3.33 uM	p38 mapk inhibitor	MAPK14
BRD-K59227464	ly2228820	10 uM	p38 mapk inhibitor	MAPK14
BRD-K25630527	ly2784544	0.04 uM	jak inhibitor	JAK2|JAK3
BRD-K25630527	ly2784544	0.12 uM	jak inhibitor	JAK2|JAK3
