compound	no_of_replicates	dose	p_value	matching_score	assay	normalization	category
mf-101	3	1.11 uM	0.169	0.0455998882669903	L1000	non_spherized	all_data
mianserin	3	1.11 uM	0.009	0.1574135845358397	L1000	non_spherized	all_data
mibampator	3	1.11 uM	0.101	0.0662093370217505	L1000	non_spherized	all_data
mibefradil	3	1.11 uM	0.039	0.0960061942711151	L1000	non_spherized	all_data
miconazole	2	1.11 uM	0.262	0.0471956736396116	L1000	non_spherized	all_data
midodrine	3	1.11 uM	0.073	0.0735002972357558	L1000	non_spherized	all_data
midostaurin	3	1.11 uM	0.181	0.0439748682867306	L1000	non_spherized	all_data
mifobate	3	1.11 uM	0.388	0.0085739708660888	L1000	non_spherized	all_data
miglitol	3	1.11 uM	0.348	0.0141138172184642	L1000	non_spherized	all_data
milacemide	3	1.11 uM	0.216	0.0357853415936085	L1000	non_spherized	all_data
milnacipran	3	1.11 uM	0.897	-0.0754010805274978	L1000	non_spherized	all_data
milrinone	3	1.11 uM	0.343	0.0149157542875593	L1000	non_spherized	all_data
minaprine	3	1.11 uM	0.108	0.0621301445460781	L1000	non_spherized	all_data
minoxidil	3	1.11 uM	0.055	0.0869942272270095	L1000	non_spherized	all_data
mirodenafil	3	1.11 uM	0.321	0.0187216377616012	L1000	non_spherized	all_data
mirtazapine	3	1.11 uM	0.02	0.1176009378800243	L1000	non_spherized	all_data
mitomycin-c	3	1.11 uM	0.0	0.3179033476525101	L1000	non_spherized	all_data
mk-0752	3	1.11 uM	0.15	0.0502314694383384	L1000	non_spherized	all_data
mk-0773	3	1.11 uM	0.307	0.0201139656938213	L1000	non_spherized	all_data
mk-0812	3	1.11 uM	0.679	-0.0255556183920745	L1000	non_spherized	all_data
mk-0893	3	1.11 uM	0.009	0.1595390714625295	L1000	non_spherized	all_data
mk-2461	3	1.11 uM	0.026	0.1051901174080718	L1000	non_spherized	all_data
mk-3207	3	1.11 uM	0.264	0.027568028750383	L1000	non_spherized	all_data
mk-8033	2	1.11 uM	0.257	0.0499237230682227	L1000	non_spherized	all_data
mk-8245	3	1.11 uM	0.453	0.001318105573874	L1000	non_spherized	all_data
mln0128	3	1.11 uM	0.0	0.3971506924370028	L1000	non_spherized	all_data
mln2480	3	1.11 uM	0.299	0.0222331395614592	L1000	non_spherized	all_data
mln9708	3	1.11 uM	0.0	0.5229943382339662	L1000	non_spherized	all_data
moclobemide	3	1.11 uM	0.008	0.1669859421206402	L1000	non_spherized	all_data
moxidectin	3	1.11 uM	0.007	0.1719470260666589	L1000	non_spherized	all_data
moxifloxacin	3	1.11 uM	0.299	0.0216908175446381	L1000	non_spherized	all_data
moxisylyte	3	1.11 uM	0.143	0.0516172104106537	L1000	non_spherized	all_data
mozavaptan	3	1.11 uM	0.355	0.0133629520314447	L1000	non_spherized	all_data
mycophenolic-acid	3	1.11 uM	0.006	0.2057689064632601	L1000	non_spherized	all_data
nafamostat	3	1.11 uM	0.349	0.0138523476686765	L1000	non_spherized	all_data
naftopidil	4	1.11 uM	0.138	0.0400770644992501	L1000	non_spherized	all_data
nalbuphine	2	1.11 uM	0.172	0.0784398499591181	L1000	non_spherized	all_data
naphazoline	2	1.11 uM	0.361	0.0280800700547766	L1000	non_spherized	all_data
naproxen	2	1.11 uM	0.53	-0.0012124386415972	L1000	non_spherized	all_data
naringenin	3	1.11 uM	0.07	0.0766572421669633	L1000	non_spherized	all_data
narlaprevir	2	1.11 uM	0.501	0.0035309523569529	L1000	non_spherized	all_data
nebivolol	3	1.11 uM	0.299	0.0219700172071736	L1000	non_spherized	all_data
nefiracetam	2	1.11 uM	0.507	0.002871503232016	L1000	non_spherized	all_data
nefopam	3	1.11 uM	0.324	0.0177639767774143	L1000	non_spherized	all_data
nelarabine	3	1.11 uM	0.277	0.0256688307595254	L1000	non_spherized	all_data
neratinib	3	1.11 uM	0.342	0.0153175508369622	L1000	non_spherized	all_data
netupitant	3	1.11 uM	0.253	0.0298338973133552	L1000	non_spherized	all_data
niacin	3	1.11 uM	0.358	0.0128271173858315	L1000	non_spherized	all_data
nicaraven	3	1.11 uM	0.024	0.1079633096163482	L1000	non_spherized	all_data
nicardipine	3	1.11 uM	0.21	0.0375632845276052	L1000	non_spherized	all_data
nicergoline	2	1.11 uM	0.361	0.02813526005958	L1000	non_spherized	all_data
nicotinamide	3	1.11 uM	0.754	-0.0375247815252893	L1000	non_spherized	all_data
nicotine	3	1.11 uM	0.181	0.0435304858653129	L1000	non_spherized	all_data
niguldipine	3	1.11 uM	0.523	-0.0072137430355046	L1000	non_spherized	all_data
nikethamide	2	1.11 uM	0.179	0.0746357790204287	L1000	non_spherized	all_data
nilotinib	3	1.11 uM	0.192	0.041243865805022	L1000	non_spherized	all_data
nimesulide	2	1.11 uM	0.361	0.0281105910898821	L1000	non_spherized	all_data
nimodipine	3	1.11 uM	0.152	0.0499668670703213	L1000	non_spherized	all_data
nintedanib	3	1.11 uM	0.047	0.0897844670296642	L1000	non_spherized	all_data
nisoxetine	2	1.11 uM	0.452	0.0126367305629302	L1000	non_spherized	all_data
nitrendipine	3	1.11 uM	0.192	0.041589235507622	L1000	non_spherized	all_data
nizofenone	2	1.11 uM	0.128	0.0942060287524272	L1000	non_spherized	all_data
nms-1286937	3	1.11 uM	0.001	0.2839687984749349	L1000	non_spherized	all_data
norethindrone	3	1.11 uM	0.054	0.0875566640656156	L1000	non_spherized	all_data
norethisterone	2	1.11 uM	0.238	0.0581079391155942	L1000	non_spherized	all_data
norfloxacin	2	1.11 uM	0.082	0.1176870704911797	L1000	non_spherized	all_data
norgestrel	3	1.11 uM	0.008	0.1643266852968686	L1000	non_spherized	all_data
nortriptyline	3	1.11 uM	0.103	0.0649070298384085	L1000	non_spherized	all_data
noscapine	3	1.11 uM	0.05	0.0886956435463584	L1000	non_spherized	all_data
novobiocin	3	1.11 uM	0.163	0.0473442507773282	L1000	non_spherized	all_data
nsi-189	2	1.11 uM	0.202	0.0695358408744516	L1000	non_spherized	all_data
nvp-dpp728	2	1.11 uM	0.585	-0.0114833526119272	L1000	non_spherized	all_data
nxy-059	3	1.11 uM	0.014	0.1336250122521994	L1000	non_spherized	all_data
o6-benzylguanine	2	1.11 uM	0.487	0.0073032219772805	L1000	non_spherized	all_data
odanacatib	3	1.11 uM	0.024	0.1096232509767181	L1000	non_spherized	all_data
ofloxacin	3	1.11 uM	0.058	0.0814575931211463	L1000	non_spherized	all_data
oglemilast	3	1.11 uM	0.057	0.0824342594608519	L1000	non_spherized	all_data
olaparib	3	1.11 uM	0.05	0.0889083319703731	L1000	non_spherized	all_data
olmesartan	2	1.11 uM	0.009	0.2207966866537381	L1000	non_spherized	all_data
omecamtiv-mecarbil	3	1.11 uM	0.102	0.0654054730154325	L1000	non_spherized	all_data
omeprazole	2	1.11 uM	0.229	0.061559157620774	L1000	non_spherized	all_data
ondansetron	2	1.11 uM	0.487	0.0072232771306635	L1000	non_spherized	all_data
oprozomib	3	1.11 uM	0.0	0.5321235155836385	L1000	non_spherized	all_data
ore1001	3	1.11 uM	0.336	0.0160245058088512	L1000	non_spherized	all_data
org-9768	3	1.11 uM	0.394	0.007960391639358	L1000	non_spherized	all_data
orlistat	2	1.11 uM	0.447	0.0139406822216749	L1000	non_spherized	all_data
orphenadrine	2	1.11 uM	0.652	-0.0220168929576776	L1000	non_spherized	all_data
orteronel	3	1.11 uM	0.056	0.08635206659489	L1000	non_spherized	all_data
oseltamivir-carboxylate	3	1.11 uM	0.041	0.0938619412990298	L1000	non_spherized	all_data
ostarine	3	1.11 uM	0.264	0.0277516039312941	L1000	non_spherized	all_data
otamixaban	3	1.11 uM	0.101	0.0655625715449207	L1000	non_spherized	all_data
otilonium	3	1.11 uM	0.018	0.1246175980058362	L1000	non_spherized	all_data
ots167	2	1.11 uM	0.0	0.6578929966759779	L1000	non_spherized	all_data
oxandrolone	3	1.11 uM	0.336	0.0160511533077655	L1000	non_spherized	all_data
oxaprozin	2	1.11 uM	0.06	0.1373084390637367	L1000	non_spherized	all_data
oxatomide	4	1.11 uM	0.061	0.0638994521451787	L1000	non_spherized	all_data
oxfendazole	3	1.11 uM	0.101	0.066142867852054	L1000	non_spherized	all_data
oxiconazole	3	1.11 uM	0.146	0.0511123730828648	L1000	non_spherized	all_data
oxiperomide	2	1.11 uM	0.26	0.0481018027568313	L1000	non_spherized	all_data
oxybenzone	3	1.11 uM	0.682	-0.0261007123970114	L1000	non_spherized	all_data
oxybuprocaine	3	1.11 uM	0.581	-0.0138107010611578	L1000	non_spherized	all_data
oxybutynin	3	1.11 uM	0.109	0.0610265932241856	L1000	non_spherized	all_data
oxymetazoline	2	1.11 uM	0.457	0.0117923093200399	L1000	non_spherized	all_data
oxypurinol	3	1.11 uM	0.026	0.1063347135372042	L1000	non_spherized	all_data
ozagrel	2	1.11 uM	0.058	0.1402946006052599	L1000	non_spherized	all_data
pa-824	3	1.11 uM	0.354	0.0134753254201798	L1000	non_spherized	all_data
paclitaxel	3	1.11 uM	0.001	0.268297653781669	L1000	non_spherized	all_data
palmitoylethanolamide	3	1.11 uM	0.684	-0.0265911885715427	L1000	non_spherized	all_data
palomid-529	3	1.11 uM	0.444	0.0019282169058023	L1000	non_spherized	all_data
palonosetron	3	1.11 uM	0.024	0.107803370163928	L1000	non_spherized	all_data
palovarotene	3	1.11 uM	0.005	0.215081413745562	L1000	non_spherized	all_data
paracetamol	3	1.11 uM	0.38	0.0097776309002664	L1000	non_spherized	all_data
paroxetine	3	1.11 uM	0.377	0.01023076370832	L1000	non_spherized	all_data
pasireotide	3	1.11 uM	0.056	0.0858718331426409	L1000	non_spherized	all_data
pazopanib	3	1.11 uM	0.181	0.0439702845780674	L1000	non_spherized	all_data
pazufloxacin	3	1.11 uM	0.245	0.0306897986116668	L1000	non_spherized	all_data
pd123319	3	1.11 uM	0.089	0.0689741751344576	L1000	non_spherized	all_data
pd153035	2	1.11 uM	0.152	0.0850872988003543	L1000	non_spherized	all_data
pelitinib	2	1.11 uM	0.012	0.2108362056904703	L1000	non_spherized	all_data
pemirolast	3	1.11 uM	0.128	0.0556716491750991	L1000	non_spherized	all_data
pentamidine	3	1.11 uM	0.002	0.2508034671254229	L1000	non_spherized	all_data
pentoxifylline	3	1.11 uM	0.139	0.0522633412467231	L1000	non_spherized	all_data
perhexiline	3	1.11 uM	0.249	0.0303282865354493	L1000	non_spherized	all_data
pf-02545920	3	1.11 uM	0.13	0.0545273891807444	L1000	non_spherized	all_data
pf-03758309	2	1.11 uM	0.014	0.2029091356092338	L1000	non_spherized	all_data
pf-03814735	3	1.11 uM	0.0	0.3365939840067182	L1000	non_spherized	all_data
pf-04136309	2	1.11 uM	0.134	0.0916182752620734	L1000	non_spherized	all_data
pf-04447943	2	1.11 uM	0.129	0.0940236304119397	L1000	non_spherized	all_data
pf-04620110	3	1.11 uM	0.358	0.0128010785398945	L1000	non_spherized	all_data
pf-04691502	3	1.11 uM	0.0	0.4435485217445215	L1000	non_spherized	all_data
ph-797804	3	1.11 uM	0.069	0.0769213014864922	L1000	non_spherized	all_data
pha-848125	3	1.11 uM	0.007	0.1788469562273665	L1000	non_spherized	all_data
phenazone	3	1.11 uM	0.463	7.130705128821738e-05	L1000	non_spherized	all_data
phensuximide	3	1.11 uM	0.463	0.0001938667823422	L1000	non_spherized	all_data
phentermine	3	1.11 uM	0.007	0.1771752497283579	L1000	non_spherized	all_data
phentolamine	3	1.11 uM	0.043	0.0926951027300038	L1000	non_spherized	all_data
phenylacetylglutamine	3	1.11 uM	0.191	0.0417660865108567	L1000	non_spherized	all_data
phenylbutazone	3	1.11 uM	0.005	0.2140037842189877	L1000	non_spherized	all_data
phenylbutyrate	3	1.11 uM	0.027	0.1040003222326455	L1000	non_spherized	all_data
phenylephrine	3	1.11 uM	0.021	0.1155373124580561	L1000	non_spherized	all_data
phenytoin	3	1.11 uM	0.305	0.0206969740320288	L1000	non_spherized	all_data
physostigmine	2	1.11 uM	0.753	-0.0436354069448775	L1000	non_spherized	all_data
pibenzimol	3	1.11 uM	0.391	0.0080878409560376	L1000	non_spherized	all_data
piclamilast	2	1.11 uM	0.043	0.1583344667252269	L1000	non_spherized	all_data
picolinic-acid	4	1.11 uM	0.05	0.0717270835215515	L1000	non_spherized	all_data
piketoprofen	3	1.11 uM	0.225	0.0342315017796883	L1000	non_spherized	all_data
pilaralisib	3	1.11 uM	0.243	0.0309481025350173	L1000	non_spherized	all_data
pilocarpine	3	1.11 uM	0.305	0.0210596427736947	L1000	non_spherized	all_data
pimecrolimus	3	1.11 uM	0.009	0.1532176647673586	L1000	non_spherized	all_data
pimobendan	2	1.11 uM	0.36	0.0284298711563901	L1000	non_spherized	all_data
pimozide	4	1.11 uM	0.23	0.0264928827970571	L1000	non_spherized	all_data
pinaverium	3	1.11 uM	0.307	0.0202529862084284	L1000	non_spherized	all_data
pinitol	3	1.11 uM	0.003	0.2437678885412464	L1000	non_spherized	all_data
pioglitazone	3	1.11 uM	0.433	0.0036140646711604	L1000	non_spherized	all_data
piperidolate	3	1.11 uM	0.168	0.0461859558749273	L1000	non_spherized	all_data
pirenoxine	3	1.11 uM	0.679	-0.0255212719947245	L1000	non_spherized	all_data
pirenzepine	3	1.11 uM	0.154	0.0495204050469903	L1000	non_spherized	all_data
pirfenidone	3	1.11 uM	0.103	0.0647339441733729	L1000	non_spherized	all_data
piribedil	3	1.11 uM	0.201	0.0384597679594913	L1000	non_spherized	all_data
piroxicam	2	1.11 uM	0.279	0.044694498622802	L1000	non_spherized	all_data
pki-179	2	1.11 uM	0.0	0.3589357544293163	L1000	non_spherized	all_data
podophyllotoxin	3	1.11 uM	0.001	0.2784321117687743	L1000	non_spherized	all_data
pomalidomide	3	1.11 uM	0.534	-0.0086134233287369	L1000	non_spherized	all_data
pramipexole	3	1.11 uM	0.667	-0.0243829973583936	L1000	non_spherized	all_data
pranlukast	3	1.11 uM	0.07	0.074750342181317	L1000	non_spherized	all_data
pravastatin	3	1.11 uM	0.297	0.022453894187927	L1000	non_spherized	all_data
prazosin	3	1.11 uM	0.236	0.0319411403930814	L1000	non_spherized	all_data
prednisone	3	1.11 uM	0.08	0.0714692856037007	L1000	non_spherized	all_data
preladenant	2	1.11 uM	0.114	0.1010393825651331	L1000	non_spherized	all_data
primidone	3	1.11 uM	0.009	0.1559171528282241	L1000	non_spherized	all_data
probenecid	3	1.11 uM	0.336	0.0162449477938014	L1000	non_spherized	all_data
probucol	3	1.11 uM	0.248	0.0304099246772007	L1000	non_spherized	all_data
procainamide	2	1.11 uM	0.245	0.0551208517400514	L1000	non_spherized	all_data
prochlorperazine	2	1.11 uM	0.056	0.144638308725798	L1000	non_spherized	all_data
progesterone	3	1.11 uM	0.186	0.0424037667367577	L1000	non_spherized	all_data
proglumide	3	1.11 uM	0.167	0.0465170744267439	L1000	non_spherized	all_data
proguanil	3	1.11 uM	0.113	0.0593121647785306	L1000	non_spherized	all_data
propafenone	2	1.11 uM	0.433	0.0159258605829035	L1000	non_spherized	all_data
propentofylline	3	1.11 uM	0.127	0.056162688176502	L1000	non_spherized	all_data
propranolol	3	1.11 uM	0.594	-0.0154712328196997	L1000	non_spherized	all_data
protirelin	2	1.11 uM	0.488	0.0068201672696448	L1000	non_spherized	all_data
protriptyline	3	1.11 uM	0.466	-0.0002942198598442	L1000	non_spherized	all_data
prx-08066	3	1.11 uM	0.342	0.0151581473556626	L1000	non_spherized	all_data
pterostilbene	3	1.11 uM	0.347	0.0142883504479853	L1000	non_spherized	all_data
pyrazinamide	3	1.11 uM	0.163	0.0473793422403628	L1000	non_spherized	all_data
quetiapine	3	1.11 uM	0.534	-0.0085597097225886	L1000	non_spherized	all_data
quiflapon	2	1.11 uM	0.488	0.0067879697330182	L1000	non_spherized	all_data
quinapril	3	1.11 uM	0.006	0.2057639349441687	L1000	non_spherized	all_data
quinidine	6	1.11 uM	0.011	0.076158358460817	L1000	non_spherized	all_data
quizartinib	3	1.11 uM	0.847	-0.0598450214102679	L1000	non_spherized	all_data
r-428	2	1.11 uM	0.075	0.1227700684069231	L1000	non_spherized	all_data
r547	3	1.11 uM	0.0	0.7189238141205028	L1000	non_spherized	all_data
rabeprazole	3	1.11 uM	0.539	-0.008966281663337	L1000	non_spherized	all_data
racecadotril	3	1.11 uM	0.482	-0.0028220241205696	L1000	non_spherized	all_data
raclopride	3	1.11 uM	0.273	0.026317310370548	L1000	non_spherized	all_data
radezolid	3	1.11 uM	0.068	0.0779690268217299	L1000	non_spherized	all_data
raf265	3	1.11 uM	0.018	0.1221292050995779	L1000	non_spherized	all_data
raloxifene	3	1.11 uM	0.04	0.0959435456738774	L1000	non_spherized	all_data
raltegravir	4	1.11 uM	0.144	0.0386804881027662	L1000	non_spherized	all_data
ramatroban	3	1.11 uM	0.229	0.0333414813690177	L1000	non_spherized	all_data
ramelteon	3	1.11 uM	0.225	0.0342487545433209	L1000	non_spherized	all_data
ramipril	3	1.11 uM	0.112	0.059508206709195	L1000	non_spherized	all_data
ranitidine	3	1.11 uM	0.299	0.0219293316402737	L1000	non_spherized	all_data
ranolazine	3	1.11 uM	0.032	0.0991882102385757	L1000	non_spherized	all_data
rasagiline	2	1.11 uM	0.336	0.03244730350553	L1000	non_spherized	all_data
reboxetine	3	1.11 uM	0.47	-0.0005806743799235	L1000	non_spherized	all_data
refametinib	2	1.11 uM	0.038	0.1680544787339219	L1000	non_spherized	all_data
regadenoson	2	1.11 uM	0.172	0.0784173911875198	L1000	non_spherized	all_data
regorafenib	3	1.11 uM	0.397	0.0077382863031103	L1000	non_spherized	all_data
relcovaptan	3	1.11 uM	0.675	-0.0253943483503541	L1000	non_spherized	all_data
repaglinide	3	1.11 uM	0.024	0.1109780152792464	L1000	non_spherized	all_data
reparixin	2	1.11 uM	0.491	0.0057047477682081	L1000	non_spherized	all_data
reserpine	2	1.11 uM	0.435	0.0156532620172518	L1000	non_spherized	all_data
resiquimod	2	1.11 uM	0.251	0.0520036845582313	L1000	non_spherized	all_data
resminostat	3	1.11 uM	0.0	0.3237825708849962	L1000	non_spherized	all_data
resveratrol	2	1.11 uM	0.501	0.0035667843364938	L1000	non_spherized	all_data
retapamulin	3	1.11 uM	0.012	0.1379781359121345	L1000	non_spherized	all_data
retigabine	3	1.11 uM	0.151	0.0501759370618162	L1000	non_spherized	all_data
rg-7388	2	1.11 uM	0.001	0.284300664910574	L1000	non_spherized	all_data
rg2833	3	1.11 uM	0.112	0.0594646859699288	L1000	non_spherized	all_data
rg4733	3	1.11 uM	0.023	0.1137910153105971	L1000	non_spherized	all_data
ribavirin	3	1.11 uM	0.064	0.0792414547280873	L1000	non_spherized	all_data
rifabutin	3	1.11 uM	0.257	0.0291795332438897	L1000	non_spherized	all_data
rifaximin	3	1.11 uM	0.137	0.0526310645860479	L1000	non_spherized	all_data
rilmenidine	2	1.11 uM	0.44	0.0150616371862761	L1000	non_spherized	all_data
rilpivirine	2	1.11 uM	0.405	0.021254880847571	L1000	non_spherized	all_data
rimantadine	3	1.11 uM	0.245	0.0306790954671806	L1000	non_spherized	all_data
rimcazole	3	1.11 uM	0.732	-0.0334518805361839	L1000	non_spherized	all_data
rimexolone	3	1.11 uM	0.003	0.2421896304309217	L1000	non_spherized	all_data
rimonabant	3	1.11 uM	0.724	-0.0325271531740717	L1000	non_spherized	all_data
riociguat	3	1.11 uM	0.039	0.0960452500582026	L1000	non_spherized	all_data
ripasudil	3	1.11 uM	0.265	0.0272593085245496	L1000	non_spherized	all_data
risperidone	3	1.11 uM	0.133	0.0539379360826529	L1000	non_spherized	all_data
ritodrine	3	1.11 uM	0.307	0.0201981689547427	L1000	non_spherized	all_data
rizatriptan	2	1.11 uM	0.168	0.0809461541452906	L1000	non_spherized	all_data
ro-4987655	2	1.11 uM	0.003	0.268162193409562	L1000	non_spherized	all_data
rociletinib	3	1.11 uM	0.197	0.0389010592420418	L1000	non_spherized	all_data
rocuronium	3	1.11 uM	0.459	0.0007022852526706	L1000	non_spherized	all_data
roflumilast	4	1.11 uM	0.144	0.038468010071667	L1000	non_spherized	all_data
rolipram	3	1.11 uM	0.608	-0.0172493346530306	L1000	non_spherized	all_data
ropinirole	3	1.11 uM	0.38	0.0098185253718776	L1000	non_spherized	all_data
roscovitine	3	1.11 uM	0.128	0.0558125274974283	L1000	non_spherized	all_data
rosuvastatin	3	1.11 uM	0.171	0.0450327937334063	L1000	non_spherized	all_data
rotigotine	3	1.11 uM	0.008	0.1645878379048673	L1000	non_spherized	all_data
rottlerin	4	1.11 uM	0.15	0.0375382289466901	L1000	non_spherized	all_data
rotundine	3	1.11 uM	0.52	-0.0070069470234842	L1000	non_spherized	all_data
roxithromycin	3	1.11 uM	0.412	0.0057773374048366	L1000	non_spherized	all_data
rs-127445	2	1.11 uM	0.23	0.0604039327461587	L1000	non_spherized	all_data
ru-58841	3	1.11 uM	0.37	0.0110661668035616	L1000	non_spherized	all_data
rucinol	2	1.11 uM	0.24	0.0566489613179392	L1000	non_spherized	all_data
rutin	2	1.11 uM	0.067	0.1308515041641335	L1000	non_spherized	all_data
s18986	3	1.11 uM	0.057	0.0822336901434013	L1000	non_spherized	all_data
safinamide	2	1.11 uM	0.53	-0.0010956784855013	L1000	non_spherized	all_data
salvinorin-a	3	1.11 uM	0.108	0.0624447587757349	L1000	non_spherized	all_data
saquinavir	3	1.11 uM	0.508	-0.0053662587389705	L1000	non_spherized	all_data
saracatinib	3	1.11 uM	0.04	0.0947998222138374	L1000	non_spherized	all_data
sarcosine	3	1.11 uM	0.146	0.0510363064025677	L1000	non_spherized	all_data
sasapyrine	3	1.11 uM	0.387	0.0086325870348002	L1000	non_spherized	all_data
sb-683698	3	1.11 uM	0.146	0.0509529017827038	L1000	non_spherized	all_data
sb-705498	2	1.11 uM	0.402	0.0217071738789437	L1000	non_spherized	all_data
sb-743921	3	1.11 uM	0.0	0.3448500202683518	L1000	non_spherized	all_data
sb-756050	3	1.11 uM	0.026	0.1046706877998392	L1000	non_spherized	all_data
sb-939	3	1.11 uM	0.0	0.5081615527653334	L1000	non_spherized	all_data
sc-12267	3	1.11 uM	0.014	0.1335059161673414	L1000	non_spherized	all_data
sdz-nkt-343	2	1.11 uM	0.351	0.0305235908012646	L1000	non_spherized	all_data
secnidazole	3	1.11 uM	0.532	-0.0081282056730789	L1000	non_spherized	all_data
selamectin	3	1.11 uM	0.007	0.1837702649551056	L1000	non_spherized	all_data
selegiline	2	1.11 uM	0.14	0.0889763873467022	L1000	non_spherized	all_data
selumetinib	3	1.11 uM	0.0	0.2898272198137047	L1000	non_spherized	all_data
semagacestat	3	1.11 uM	0.006	0.189102915788121	L1000	non_spherized	all_data
