compound	no_of_compounds	well	dose_recode	median_score	p_value
lenalidomide	3	N03	4	-0.0319066425813652	0.796
lenvatinib	3	G03	4	0.1060043165220666	0.016
lerisetron	3	E15	4	0.0266253579397729	0.202
lersivirine	4	P09	4	0.0257940645763929	0.211
lestaurtinib	3	G03	4	0.4765935001876315	0.0
letermovir	3	L09	4	-0.0064876540243678	0.57
levalbuterol	3	L09	4	0.0598051555968185	0.07
levamisole	3	O21	4	0.0496116731062889	0.154
levcromakalim	3	G03	4	-0.0329380859769052	0.828
levetiracetam	3	P09	4	0.0048718189005352	0.403
levobunolol	3	C15	4	-0.0334848879882903	0.747
levocabastine	3	H21	4	0.0002663896090735	0.474
levocetirizine	3	O21	4	0.088594152577019	0.053
levofloxacin	3	H21	4	0.0690617327051672	0.038
levomequitazine	3	N03	4	0.0117800358085191	0.418
levonorgestrel	3	G03	4	0.1646101564983353	0.002
levosimendan	4	N15	4	0.0314760287729364	0.154
levothyroxine	3	H03	4	0.0779083462481685	0.049
lgx818	3	A21	4	0.0485942759537525	0.155
licochalcone-a	3	D09	4	0.0271411401909644	0.218
lidamidine	3	D21	4	-0.0570487382275025	0.944
lidocaine	3	F15	4	0.0453782818057637	0.086
lidoflazine	3	H03	4	0.0231181581243127	0.258
linezolid	3	M21	4	-0.007367272694479	0.498
linifanib	3	N15	4	0.0016015171377959	0.425
linopirdine	3	K15	4	0.0910428666897947	0.016
linsidomine	3	P09	4	0.1343077934311621	0.006
linsitinib	3	F15	4	0.0327054680783738	0.14
liranaftate	3	N21	4	-0.0155251605326663	0.601
lisinopril	3	A15	4	0.0335243447693245	0.217
lisofylline	3	E15	4	0.014141568288411	0.288
lobenzarit	3	B15	4	0.0054060116722122	0.391
lodoxamide	3	K15	4	-0.0194309328640459	0.632
lofexidine	4	M09	4	0.0005779875745929	0.35
lomeguatrib	3	H09	4	-0.0154407667325076	0.619
lomerizine	3	F15	4	-0.007784250549471	0.448
lomitapide	3	C15	4	0.0011154306575052	0.426
lonafarnib	3	P15	4	-0.0503952537279153	0.885
lonidamine	2	N09	4	0.0548662409159788	0.16
loperamide	3	O15	4	0.0194339682047096	0.328
lopinavir	3	P09	4	-0.0155471173869099	0.643
loratadine	3	G09	4	0.0595254312300502	0.1
lorazepam	3	B09	4	0.0457040887044789	0.173
lorcaserin	3	K15	4	0.0432693944006096	0.129
lorglumide	3	F15	4	0.0734764597076728	0.039
losmapimod	3	D03	4	0.0128054105842493	0.303
loxoprofen	3	N09	4	0.0103087344827101	0.302
lucitanib	3	B15	4	-0.0243117681095145	0.674
luliconazole	3	L09	4	0.1490717897262939	0.004
lupanine	3	D03	4	-0.0405236054867321	0.817
lurasidone	3	A15	4	0.0374860968132345	0.187
lx1031	3	D21	4	0.0207386202948052	0.231
ly215490	3	P09	4	0.1549709457544179	0.003
ly2228820	3	G03	4	-0.0666631873006831	0.974
ly2334737	3	D21	4	0.0583987108079976	0.056
ly2784544	3	M21	4	-0.0080811447375773	0.504
ly2811376	3	F15	4	0.0757812917148603	0.037
ly2874455	3	J09	4	0.3528948530335559	0.0
ly2886721	3	N15	4	0.0831978370982277	0.042
macitentan	3	P03	4	0.2215739110402451	0.263
malotilate	3	P15	4	-0.0539722003606147	0.903
manumycin-a	3	M09	4	0.0432564824229929	0.11
maprotiline	3	N21	4	0.0212510422956888	0.284
maraviroc	3	C03	4	-0.0324445995338548	0.778
maribavir	3	G09	4	-0.0039399646363753	0.515
marimastat	3	F15	4	-0.0117411994776671	0.499
masitinib	3	N09	4	0.0337683611483553	0.148
masoprocol	3	G03	4	0.0833697943504943	0.034
maxacalcitol	3	D03	4	-0.0110937047802555	0.511
mazindol	3	D15	4	-0.0302788001459476	0.705
mbx-2982	3	L09	4	0.1627940855851968	0.004
mcpp	2	G09	4	0.0085626140955197	0.408
mebendazole	3	I03	4	0.049779882835468	0.109
mecamylamine	3	E03	4	0.0631825650573672	0.114
meclofenamic-acid	3	P03	4	0.136993555667547	0.554
meclozine	3	E03	4	0.2062891240455945	0.004
medroxyprogesterone-acetate	3	P09	4	0.1521252062134942	0.003
medrysone	3	F03	4	0.1875154303860568	0.002
meglitinide	3	B21	4	0.0393273932845501	0.123
meisoindigo	3	K03	4	0.1633668138531372	0.001
mek162	3	E15	4	0.3600251237995854	0.0
melatonin	3	J09	4	0.0339851782766438	0.169
meloxicam	3	C03	4	0.1400668770788578	0.006
melperone	3	C15	4	0.0027226475961153	0.416
menadione	3	M09	4	0.0635064491213356	0.042
mepacrine	3	L03	4	-0.0149825323926057	0.662
mepazine	3	H03	4	-0.0086911725980794	0.552
mephentermine	3	O09	4	0.0310900846564044	0.213
mepivacaine	4	P03	4	0.102823283445301	0.735
mepyramine	3	I15	4	0.0213154851544027	0.279
merbarone	3	I21	4	-0.0238287923010879	0.703
mericitabine	3	G09	4	0.1731647591424689	0.003
merimepodib	3	H09	4	0.0134998061023043	0.333
mestranol	3	K21	4	0.0464765673083039	0.111
mesulergine	3	C09	4	0.007192204607796	0.36
metamizole	2	J09	4	0.1761697819068949	0.028
metatinib	3	P15	4	-0.0166007146835986	0.635
metenkephalin	3	N09	4	-0.0479735977110122	0.898
metergoline	3	I21	4	-0.000734418372597	0.456
metformin	2	P15	4	-0.0134080249830897	0.603
methazolamide	3	G21	4	0.1325313118690124	0.013
methimazole	3	J21	4	0.095581163666587	0.017
methiopril	3	K15	4	0.0414999778388569	0.135
methocarbamol	3	C03	4	0.0002978983569752	0.495
methoxsalen	3	E21	4	-0.0099761226027989	0.523
methyldopa	3	M21	4	-0.0316461669378912	0.737
methylnaltrexone	3	J03	4	0.1322524878852951	0.01
methylprednisolone	3	H03	4	0.5133761650078326	0.0
metixene	3	I03	4	0.0320382071817761	0.187
metoclopramide	3	I21	4	-0.0296229255024141	0.769
metolazone	3	M15	4	0.0001319528092274	0.494
metoprolol	3	A15	4	-0.0267974738355772	0.701
mf-101	3	H03	4	0.0207208790189445	0.271
mianserin	3	C09	4	0.1311132304278615	0.004
mibampator	3	N03	4	0.0365521203145579	0.225
mibefradil	3	I09	4	0.0551788137417703	0.069
miconazole	3	E21	4	0.0012322056018294	0.415
midodrine	3	O09	4	0.0145941593197555	0.322
midostaurin	3	I03	4	0.0821569952996551	0.03
mifobate	3	N15	4	0.0335035618388094	0.183
miglitol	3	E15	4	-0.0093652845908781	0.524
milacemide	3	G21	4	-0.0093611018494831	0.593
milnacipran	3	O09	4	-0.0041235231392474	0.507
milrinone	3	O15	4	0.0139622608448702	0.392
minaprine	4	K21	4	0.0189161651674236	0.224
minoxidil	3	L09	4	0.0698577077829256	0.046
mirodenafil	3	G21	4	-0.0093538911813065	0.593
mirtazapine	3	I15	4	0.1053536680220814	0.013
mitomycin-c	3	I09	4	0.2752128382578833	0.0
mk-0752	3	B15	4	0.0528810318299435	0.104
mk-0773	3	E15	4	0.0202650683096336	0.245
mk-0812	3	I21	4	0.0126623836840137	0.327
mk-0893	3	G03	4	0.1486062657056352	0.002
mk-2461	3	D21	4	0.0268817398960156	0.177
mk-3207	3	N21	4	0.0532459850265307	0.121
mk-8033	3	J09	4	-0.0465800566746581	0.858
mk-8245	3	N09	4	-0.0089536710968841	0.48
mln0128	3	L03	4	0.3926145315879435	0.0
mln2480	3	N15	4	0.080531079791475	0.043
mln9708	3	N09	4	0.5211899243177884	0.0
moclobemide	3	M09	4	0.1279891741410202	0.011
molindone	3	P09	4	-0.0190427894055442	0.678
molsidomine	3	P03	4	0.1637184751582724	0.46
moxidectin	3	N15	4	0.1237708546651571	0.005
moxifloxacin	3	N15	4	-0.0009972208852071	0.455
moxisylyte	3	M21	4	0.0053512109872832	0.354
mozavaptan	3	I21	4	0.0397522737924504	0.111
mycophenolate-mofetil	3	A09	4	0.0879980110401818	0.041
mycophenolic-acid	3	L09	4	0.1747096456681796	0.004
n6022	3	A09	4	-0.0064843528026956	0.537
nafamostat	3	I15	4	-0.0050997772066008	0.51
naftidrofuryl	3	A09	4	0.0446965633086879	0.162
naftopidil	4	G21	4	0.0142685912644814	0.313
nalbuphine	3	N03	4	0.0283774068772503	0.276
naphazoline	2	L21	4	-0.0273638165006398	0.677
naproxen	3	F21	4	-0.0220618633091166	0.686
naringenin	3	F03	4	0.0657811634853218	0.102
narlaprevir	3	K21	4	-0.0240802504027377	0.686
nateglinide	3	P21	4	0.0526343857548514	0.11
navitoclax	3	P21	4	0.0694565988824816	0.062
nebivolol	3	D15	4	-0.033394397091698	0.745
nefiracetam	3	K15	4	-0.0192753990315798	0.629
nefopam	3	N15	4	-0.0304375642354917	0.733
nelarabine	3	D03	4	-0.0621122816661128	0.941
nemonapride	3	A09	4	0.0110125866889333	0.357
nepafenac	3	A21	4	0.0224219060144864	0.31
neratinib	3	M21	4	-0.0449927657260215	0.858
nesbuvir	3	P09	4	-0.0039756482437856	0.512
netupitant	3	O09	4	-0.0243146225990627	0.703
nevirapine	3	A09	4	0.0822222682221518	0.054
niacin	3	M21	4	-0.0252156309801701	0.678
nicaraven	3	O21	4	0.0595714042654242	0.11
nicardipine	3	E21	4	-0.0073486332090277	0.497
nicergoline	2	I09	4	-0.0143627539679683	0.588
nicotinamide	3	D09	4	0.0281315787683223	0.21
nicotine	3	F15	4	0.029501478887002	0.152
niguldipine	3	N09	4	0.0154743337109374	0.264
nikethamide	3	M15	4	0.0027961542102638	0.468
nilotinib	3	C15	4	-0.0095791087829391	0.519
nimesulide	2	J03	4	-0.0569406468790788	0.844
nimodipine	3	G21	4	0.0210437456100636	0.291
nintedanib	3	L03	4	0.018700745474453	0.365
nisoxetine	3	I21	4	-0.0211042389039499	0.662
nitrendipine	3	G21	4	-0.0002751581993458	0.479
nizofenone	3	I03	4	0.0355731741334448	0.161
nms-1286937	3	I03	4	0.2540504154452148	0.0
norethindrone	3	G09	4	0.0594343294023227	0.1
norethisterone	3	N15	4	-0.0171310828911647	0.629
norfloxacin	3	O09	4	0.0947589717024896	0.025
norgestrel	3	M03	4	0.2095358164547591	0.0
nortriptyline	3	J09	4	0.0212028562164091	0.262
noscapine	3	F21	4	0.0352751079695076	0.149
novobiocin	3	N03	4	0.020376891035391	0.35
nsi-189	2	D21	4	-0.0235995858049088	0.627
nutlin-3	3	A21	4	0.0509468199610636	0.142
nvp-dpp728	2	J21	4	-0.0548968113395882	0.871
nxy-059	3	E03	4	0.0667599717989332	0.106
o6-benzylguanine	3	L15	4	-0.0491582281371409	0.918
odanacatib	3	H21	4	0.0629262189836572	0.05
ofloxacin	3	N03	4	0.0489260007431314	0.157
oglemilast	3	B09	4	0.0498185277250332	0.154
olaparib	4	I09	4	0.0257891901225934	0.143
olmesartan	2	M09	4	0.1539314577258372	0.026
omecamtiv-mecarbil	3	O21	4	0.0453148479018042	0.169
omeprazole	3	B09	4	-0.0199044960376113	0.681
ondansetron	2	C15	4	-0.0274299237989243	0.671
oprozomib	3	O09	4	0.5328865292560877	0.0
orantinib	2	A15	4	0.0006248672944448	0.473
ore1001	3	L21	4	-0.0276290982450375	0.728
org-9768	3	I15	4	-0.0248843607910841	0.689
orlistat	3	F15	4	-0.0193587871107152	0.576
orphenadrine	2	H21	4	0.0063381769298654	0.45
orteronel	4	E03	4	0.0394945192329538	0.214
oseltamivir-carboxylate	3	E03	4	0.051910557841174	0.166
ostarine	3	N21	4	0.025465737591192	0.243
otamixaban	3	G09	4	0.0102684141068514	0.367
otilonium	3	M09	4	0.0608205117823295	0.048
ots167	3	O09	4	0.6495735388926694	0.0
oxandrolone	3	B15	4	0.0636745274090498	0.086
oxaprozin	3	B21	4	0.1574998938187679	0.005
oxatomide	4	J03	4	0.0065401477019219	0.32
oxfendazole	3	G21	4	0.0140718580506136	0.326
oxiconazole	3	C03	4	0.0313313485241402	0.229
oxiperomide	2	K21	4	0.0126172578698524	0.401
oxybenzone	3	J21	4	-0.0510797582758149	0.922
oxybuprocaine	3	N21	4	-0.0143534552371059	0.576
oxybutynin	3	I21	4	0.0308082122302439	0.174
oxymetazoline	3	D15	4	-0.0364728793146993	0.774
oxypurinol	3	D15	4	0.0509782160862661	0.107
ozagrel	3	G03	4	0.1593636084821046	0.002
pa-824	3	M03	4	-0.0400541452522546	0.876
paclitaxel	3	H21	4	0.2666114627410628	0.0
palbociclib	3	A21	4	0.4174906749726402	0.0
palmitoylethanolamide	3	B21	4	0.0086029855297534	0.336
palomid-529	3	B21	4	-0.0184090860921253	0.625
palonosetron	3	E15	4	-0.0112937959593597	0.534
palovarotene	3	I09	4	0.153920568913616	0.0
papaverine	3	A15	4	-0.0239200209875685	0.684
paracetamol	3	J21	4	-0.0197188890825094	0.677
paroxetine	3	D15	4	0.0088350206193126	0.326
pasireotide	3	N03	4	0.04166492522931	0.2
pazopanib	3	I03	4	0.0016566963915765	0.431
pazufloxacin	3	M09	4	0.0179066704316926	0.261
pd123319	3	L15	4	0.0069679130609658	0.337
pd153035	3	E03	4	-0.0374825450212368	0.889
pelitinib	3	E03	4	0.2122556163218896	0.004
pemirolast	3	C09	4	0.0210941238433332	0.246
penfluridol	3	P15	4	-0.0082420931114117	0.559
penicillin-v-potassium	3	P09	4	0.0531854129450262	0.081
pentamidine	3	G09	4	0.302544265679003	0.0
pentoxifylline	3	G09	4	0.008516926377833	0.377
perhexiline	3	D15	4	-0.0024122649911805	0.432
pf-02545920	3	K21	4	0.0975356290963118	0.024
pf-03084014	3	P21	4	0.0348767062409752	0.176
pf-03758309	3	K15	4	0.1707675550178276	0.0
pf-03814735	3	E03	4	0.3279250682337633	0.0
pf-04136309	2	H21	4	0.042381230313303	0.246
pf-04447943	3	N21	4	0.06330512235649	0.085
pf-04457845	3	P15	4	0.1273632770333854	0.004
pf-04620110	3	J09	4	0.0787919106063279	0.035
pf-04691502	3	N09	4	0.4382738391352836	0.0
ph-797804	3	H03	4	0.0239345102740892	0.253
pha-848125	3	J03	4	0.1643098964776528	0.001
phenazone	3	K21	4	-0.0570603560205362	0.945
phenformin	3	P15	4	0.0671690762727048	0.061
phensuximide	3	M21	4	-0.0083410074285061	0.509
phentermine	3	G09	4	0.1092328711727159	0.017
phentolamine	3	E21	4	0.0167771145163357	0.291
phenylacetylglutamine	3	I21	4	0.0306900368933555	0.175
phenylbutazone	3	K15	4	0.1793020966533844	0.0
phenylbutyrate	3	B15	4	0.1566746794442459	0.002
phenylephrine	3	O21	4	0.0249356978545341	0.309
phenytoin	3	B21	4	-0.0104451729798844	0.538
physostigmine	2	C03	4	-0.0684133180092443	0.897
pibenzimol	3	I03	4	-0.0268710702848631	0.692
piclamilast	2	G21	4	0.1019478966755554	0.096
picolinic-acid	4	E15	4	0.0097798839010332	0.308
picotamide	3	P15	4	0.0367218918430585	0.175
piketoprofen	3	N15	4	-0.0183457347361309	0.642
pilaralisib	3	O15	4	-0.0507047628487992	0.914
pilocarpine	3	E03	4	-0.0094627544287146	0.678
pimavanserin	3	A21	4	0.0074707800956884	0.426
pimecrolimus	3	B09	4	0.1085337244373144	0.028
pimobendan	2	D09	4	-0.0375106860010718	0.738
pimozide	4	F21	4	-0.0135026030611668	0.64
pinacidil	3	P03	4	-0.0969785505642998	0.977
pinaverium	3	L03	4	0.1432778808810956	0.019
pinitol	3	E15	4	0.1813958744251944	0.001
pioglitazone	3	D15	4	-0.0167859285504047	0.586
piperidolate	3	O21	4	0.1110180025173885	0.022
pirenoxine	3	L03	4	-0.0203580568601068	0.714
pirenzepine	3	F21	4	-0.0101615910280234	0.552
pirfenidone	3	M15	4	-0.0225959019160349	0.698
piribedil	3	N09	4	-0.0240187097534895	0.686
piroxicam	3	D21	4	0.0236481288907029	0.203
pitavastatin	3	A15	4	-0.04527506470782	0.873
pki-179	3	I03	4	0.3325785079925007	0.0
podophyllotoxin	3	N03	4	0.248153467582921	0.001
pomalidomide	3	E15	4	0.1130275346879887	0.014
pramipexole	3	I09	4	-0.0441013719897774	0.856
pranlukast	3	N21	4	-0.0224620270258294	0.684
pravastatin	3	J21	4	-0.0076645136204578	0.538
prazosin	3	D21	4	0.0515105107599749	0.076
prednisone	3	C03	4	0.0803325597580566	0.058
preladenant	3	E09	4	0.014722257811372	0.324
primaquine	3	A21	4	-0.05077643924334	0.903
primidone	3	E03	4	0.1004467095808456	0.039
pritelivir	3	A15	4	0.0168331414479802	0.296
probenecid	3	J09	4	-0.0217064410374707	0.663
probucol	3	M15	4	0.0304802906235369	0.204
procainamide	2	F15	4	-0.0166856018012004	0.569
prochlorperazine	2	C03	4	0.1234303582363706	0.055
progesterone	3	O21	4	-0.0135114349272444	0.619
proglumide	3	B09	4	-0.0159069178154063	0.652
proguanil	3	G21	4	0.0024560512076433	0.444
propafenone	3	D21	4	0.0098257810466139	0.306
propentofylline	3	K03	4	0.0674692544199192	0.063
propranolol	3	L03	4	-0.0447662922373275	0.89
protirelin	3	H21	4	-0.0509748101925716	0.938
protriptyline	3	L03	4	0.0141237388147925	0.392
prx-08066	3	H03	4	0.0351146051612447	0.193
psi-6130	3	P15	4	0.0362009543515443	0.176
pterostilbene	3	B09	4	0.0176678912202562	0.347
pyrazinamide	3	J09	4	0.0443905444279014	0.127
pyrazinoylguanidine	3	P15	4	0.0648784487114924	0.067
quercetin	3	P03	4	0.0834757460951793	0.74
quetiapine	3	E03	4	0.0737964946862824	0.084
quiflapon	2	M21	4	-0.0512730575373897	0.822
quinapril	3	I15	4	0.1509945175103046	0.001
quinidine	3	M03	4	0.0069211746358675	0.388
quinidine	3	P03	4	0.0069211746358675	0.879
quizartinib	3	G03	4	-0.0614582482494107	0.96
r-428	2	L21	4	0.1579918048176938	0.032
r547	3	E03	4	0.7193225054150288	0.0
rabeprazole	3	M15	4	-0.0547258887007056	0.95
racecadotril	3	B21	4	-0.0236939331807034	0.687
raclopride	3	B15	4	-0.0104896903382727	0.521
radezolid	3	K03	4	0.035029462322394	0.187
raf265	3	C03	4	0.0762961845237288	0.066
raloxifene	3	H09	4	0.0371319452341818	0.166
raltegravir	4	N21	4	0.005574346554698	0.376
ramatroban	3	D15	4	0.0135296844965023	0.296
ramelteon	3	I21	4	0.0003192125292832	0.448
ramipril	3	E21	4	0.0051001612379033	0.372
ranitidine	3	I09	4	0.0412464056311354	0.115
ranolazine	3	J21	4	0.0460042773543659	0.093
rasagiline	3	H21	4	0.0278482226388983	0.204
rebamipide	3	A21	4	0.0382453080323663	0.205
reboxetine	3	F21	4	-0.0233694227838009	0.706
refametinib	3	F03	4	0.1243593880956426	0.018
regadenoson	2	M03	4	0.018407988270016	0.364
regorafenib	3	F21	4	-0.0218377167950551	0.684
relcovaptan	3	N03	4	-0.0243822444340311	0.739
repaglinide	3	H09	4	0.0816966720462092	0.041
reparixin	3	E09	4	0.0415843081147794	0.134
resatorvid	3	P21	4	0.0698233149930727	0.062
reserpine	2	L03	4	0.009453056875264	0.441
resiquimod	3	K03	4	-0.004922548960948	0.524
resminostat	3	C09	4	0.3692799504065643	0.0
resveratrol	3	N21	4	0.0196496815925591	0.291
retapamulin	3	N09	4	0.1054582279162937	0.013
retigabine	3	H03	4	0.0001900998532629	0.449
rg-7388	3	C09	4	0.270093615508685	0.0
rg2833	4	L03	4	0.0450091468527512	0.139
rg4733	3	H03	4	0.1033333828216206	0.015
ribavirin	3	G21	4	-0.0301280694129251	0.783
rifabutin	3	G03	4	0.0462441074410027	0.119
rifaximin	3	E21	4	0.0131416333450274	0.321
rilmenidine	3	N21	4	0.0856254797644472	0.035
rilpivirine	3	H21	4	-0.0206172697535157	0.707
rimantadine	3	I15	4	-0.0119689763993004	0.58
rimcazole	3	J03	4	0.0137696035833844	0.31
rimexolone	3	D03	4	0.2221734299952747	0.001
rimonabant	3	H15	4	0.0458967620341536	0.146
riociguat	3	L09	4	0.0553308124511866	0.087
ripasudil	3	I03	4	-0.0830961081135392	0.986
risperidone	3	J03	4	0.0986214539693119	0.02
ritodrine	3	E21	4	-0.0372497336404166	0.814
rivaroxaban	3	P21	4	-0.0304648033834656	0.809
rizatriptan	2	G03	4	0.0525521329841012	0.211
ro-4987655	3	I09	4	0.2331327650273912	0.0
rociletinib	3	N15	4	0.0883019797822111	0.036
rocuronium	3	I15	4	-0.0135854869528724	0.589
roflumilast	4	M21	4	-0.0029252661111057	0.443
rolipram	3	O09	4	0.1136781953192046	0.017
romidepsin	3	P15	4	0.6751110638403943	0.0
ropinirole	3	C03	4	0.0077168057575119	0.414
roquinimex	4	P15	4	-0.0032544946960281	0.551
roscovitine	3	O09	4	0.0535673476476502	0.105
rosiglitazone	3	P09	4	0.0716487251815131	0.048
rosuvastatin	3	H15	4	-0.0110078353042935	0.585
rotigotine	3	J03	4	0.0925408280398779	0.025
rottlerin	4	O15	4	-0.0016519459015372	0.569
rotundine	3	M21	4	-0.034110754442227	0.76
roxithromycin	3	E03	4	-0.0582719022207083	0.966
rs-127445	3	N03	4	0.0035752381448536	0.49
ru-58841	3	D21	4	-0.0217455560802896	0.653
rucinol	3	L15	4	0.018237153069522	0.244
rupatadine	3	P03	4	0.2022829563090905	0.312
rutin	2	I03	4	0.0844737782140265	0.106
s18986	4	K15	4	0.0142482359449613	0.25
safinamide	3	B21	4	-0.0505262406601183	0.903
salvinorin-a	3	B21	4	0.0265999830076707	0.177
saquinavir	3	E15	4	-0.0182292558949744	0.598
saracatinib	3	L09	4	0.0619829133833729	0.065
sarcosine	3	B15	4	0.0375999590240459	0.172
sasapyrine	3	O09	4	-0.0405835772344864	0.816
saxagliptin	3	P15	4	0.0625254990386996	0.072
sb-683698	3	M15	4	0.0209487384411042	0.282
sb-705498	3	K03	4	0.0116760962422269	0.363
sb-743921	3	C15	4	0.3392983110106729	0.0
sb-756050	3	D03	4	0.0851526689452903	0.043
sb-939	3	O15	4	0.4962623101320877	0.0
sc-12267	3	O09	4	0.1227867439735332	0.013
scopolamine	3	A09	4	0.0152770595023036	0.322
sdz-nkt-343	3	K21	4	-0.0066810852163728	0.518
secnidazole	3	H15	4	0.0552143617620393	0.103
selamectin	3	J03	4	0.1560959782819502	0.004
selegiline	2	I09	4	0.0440906833026034	0.227
selumetinib	3	E21	4	0.2674230499861316	0.001
semagacestat	3	O09	4	0.1212163455766512	0.015
semaxanib	3	F21	4	0.1454564961871879	0.003
senicapoc	3	F21	4	0.0410250666671757	0.121
seocalcitol	3	D03	4	0.0241972047513392	0.23
sep-227900	3	P15	4	0.090515819288842	0.022
sertaconazole	3	L15	4	-0.0348727412277906	0.808
sertindole	3	E21	4	0.0865443950507885	0.041
sertraline	3	I03	4	0.0646727420348028	0.066
setiptiline	3	P21	4	0.0581510664395582	0.088
sgi-1776	3	N15	4	0.1708779716173737	0.001
siguazodan	3	B09	4	0.0130743837129585	0.38
sildenafil	2	O21	4	-0.013619403661103	0.616
simeprevir	3	D21	4	0.0746517391515585	0.028
simvastatin	3	L21	4	-0.0052265658665668	0.489
sirolimus	2	P21	4	0.2347190176378402	0.01
sk&f-10047-(+)	3	H03	4	-0.0246622933011397	0.711
snx-2112	3	I03	4	0.3124581429329578	0.0
sobetirome	3	N09	4	0.0660024096798472	0.054
sodium-gualenate	3	P15	4	0.0985498435819424	0.013
sodium-tanshinone-ii-a-sulfonate	3	L15	4	0.1493191645473331	0.011
sofalcone	4	F15	4	0.0077125250958608	0.28
sofosbuvir	3	G09	4	0.5797343759724317	0.0
solifenacin-succinate	3	L03	4	-0.0039594068617479	0.537
sorbinil	3	E09	4	0.0285829134433748	0.212
sorbitol	3	L09	4	-0.0028278748079776	0.527
sotalol	3	H03	4	0.0821329559409735	0.041
sotrastaurin	3	G09	4	0.0395910579478746	0.17
sparfloxacin	3	P09	4	0.0768530943049015	0.038
spironolactone	3	O09	4	0.1155451407627211	0.016
sr-2640	3	D03	4	0.0077128154126358	0.338
sr-33805	3	M09	4	-0.0112857260286969	0.517
sta-5326	3	K03	4	0.3327491012911606	0.0
stavudine	3	D15	4	-0.0031088452799773	0.437
su014813	2	H09	4	0.0977525514441462	0.082
sulbactam	3	N21	4	0.0313382347420932	0.207
sulbutiamine	3	D03	4	0.1047216737807876	0.021
sulfafurazole	3	B15	4	-0.0303907818345374	0.726
sulfasalazine	3	L09	4	0.0127002323958159	0.34
sulforaphane	3	K03	4	-0.01165172124834	0.579
sumatriptan	3	A21	4	0.0294261593142137	0.26
sunitinib	3	I15	4	0.3037951955360252	0.0
suprofen	3	I15	4	0.0283046826892421	0.217
suvorexant	3	H15	4	-0.0464310586001736	0.905
swainsonine	3	M21	4	0.0637641144796985	0.064
t-5224	3	C15	4	-0.0429370272753016	0.841
tacalcitol	3	L03	4	0.0247055071453532	0.325
tacedinaline	3	E09	4	0.0646538401528246	0.053
tacrine	3	D09	4	-0.0042686766821978	0.476
tacrolimus	3	N09	4	0.0486196522698326	0.096
tadalafil	3	E21	4	-0.0229177940946	0.685
tafamidis-meglumine	3	I15	4	0.0023960720984754	0.436
tagatose	2	A15	4	-0.0836905267863395	0.938
tak-285	3	A15	4	0.0835008400004047	0.057
tak-733	3	G21	4	0.6574814117484848	0.0
tak-875	3	E15	4	0.0462329337318978	0.102
taladegib	2	P09	4	0.0407912027208624	0.259
talazoparib	3	I09	4	0.0066839757907942	0.34
talinolol	3	H09	4	-0.0040877241208202	0.515
talmapimod	3	L09	4	-0.0427069101411787	0.871
talnetant	3	G03	4	0.0190193589307463	0.282
taltirelin	3	C15	4	-0.011421967827392	0.539
tamibarotene	3	P15	4	0.0485176988425927	0.117
tamoxifen	3	F21	4	-0.027156595119777	0.753
tamsulosin	2	D15	4	0.2175168484122638	0.008
tanaproget	3	N21	4	0.0617183369437608	0.088
taranabant	3	P21	4	0.079004781877051	0.053
targinine	3	H03	4	0.1327347704849796	0.004
