compound	no_of_compounds	well	dose_recode	median_score	p_value
raf265	3	C03	4	0.1221292050995779	0.046
raloxifene	3	H09	4	0.0959435456738774	0.074
raltegravir	4	N21	4	0.0386804881027662	0.254
ramatroban	3	D15	4	0.0333414813690177	0.344
ramelteon	3	I21	4	0.0342487545433209	0.327
ramipril	3	E21	4	0.059508206709195	0.211
ranitidine	3	I09	4	0.0219293316402737	0.588
ranolazine	3	J21	4	0.0991882102385757	0.049
rasagiline	3	H21	4	0.03244730350553	0.325
rebamipide	3	A21	4	0.0598647206967275	0.232
reboxetine	3	F21	4	-0.0005806743799235	0.723
refametinib	3	F03	4	0.1680544787339219	0.016
regadenoson	2	M03	4	0.0784173911875198	0.17
regorafenib	3	F21	4	0.0077382863031103	0.613
relcovaptan	3	N03	4	-0.0253943483503541	0.928
repaglinide	3	H09	4	0.1109780152792464	0.055
reparixin	3	E09	4	0.0057047477682081	0.72
resatorvid	3	P21	4	0.089659329873951	0.06
reserpine	2	L03	4	0.0156532620172518	0.591
resiquimod	3	K03	4	0.0520036845582313	0.196
resminostat	3	C09	4	0.3237825708849962	0.0
resveratrol	3	N21	4	0.0035667843364938	0.715
retapamulin	3	N09	4	0.1379781359121345	0.009
retigabine	3	H03	4	0.0501759370618162	0.208
rg-7388	3	C09	4	0.284300664910574	0.0
rg2833	4	L03	4	0.0594646859699288	0.226
rg4733	3	H03	4	0.1137910153105971	0.028
ribavirin	3	G21	4	0.0792414547280873	0.108
rifabutin	3	G03	4	0.0291795332438897	0.4
rifaximin	3	E21	4	0.0526310645860479	0.249
rilmenidine	3	N21	4	0.0150616371862761	0.549
rilpivirine	3	H21	4	0.021254880847571	0.439
rimantadine	3	I15	4	0.0306790954671806	0.457
rimcazole	3	J03	4	-0.0334518805361839	0.984
rimexolone	3	D03	4	0.2421896304309217	0.001
rimonabant	3	H15	4	-0.0325271531740717	0.948
riociguat	3	L09	4	0.0960452500582026	0.049
ripasudil	3	I03	4	0.0272593085245496	0.514
risperidone	3	J03	4	0.0539379360826529	0.309
ritodrine	3	E21	4	0.0201981689547427	0.553
rivaroxaban	3	P21	4	0.014241728148507	0.59
rizatriptan	2	G03	4	0.0809461541452906	0.185
ro-4987655	3	I09	4	0.268162193409562	0.0
rociletinib	3	N15	4	0.0389010592420418	0.318
rocuronium	3	I15	4	0.0007022852526706	0.8
roflumilast	4	M21	4	0.038468010071667	0.304
rolipram	3	O09	4	-0.0172493346530306	0.865
romidepsin	3	P15	4	0.6844604016364617	0.0
ropinirole	3	C03	4	0.0098185253718776	0.618
roquinimex	4	P15	4	0.0353161536267132	0.258
roscovitine	3	O09	4	0.0558125274974283	0.223
rosiglitazone	3	P09	4	0.1026532186062016	0.051
rosuvastatin	3	H15	4	0.0450327937334063	0.313
rotigotine	3	J03	4	0.1645878379048673	0.017
rottlerin	4	O15	4	0.0375382289466901	0.332
rotundine	3	M21	4	-0.0070069470234842	0.832
roxithromycin	3	E03	4	0.0057773374048366	0.76
rs-127445	3	N03	4	0.0604039327461587	0.232
ru-58841	3	D21	4	0.0110661668035616	0.64
rucinol	3	L15	4	0.0566489613179392	0.175
rupatadine	3	P03	4	0.2644930083984294	0.251
rutin	2	I03	4	0.1308515041641335	0.084
s18986	4	K15	4	0.0822336901434013	0.096
safinamide	3	B21	4	-0.0010956784855013	0.74
salvinorin-a	3	B21	4	0.0624447587757349	0.155
saquinavir	3	E15	4	-0.0053662587389705	0.787
saracatinib	3	L09	4	0.0947998222138374	0.049
sarcosine	3	B15	4	0.0510363064025677	0.225
sasapyrine	3	O09	4	0.0086325870348002	0.631
saxagliptin	3	P15	4	0.1018810599850911	0.032
sb-683698	3	M15	4	0.0509529017827038	0.234
sb-705498	3	K03	4	0.0217071738789437	0.459
sb-743921	3	C15	4	0.3448500202683518	0.0
sb-756050	3	D03	4	0.1046706877998392	0.073
sb-939	3	O15	4	0.5081615527653334	0.0
sc-12267	3	O09	4	0.1335059161673414	0.028
scopolamine	3	A09	4	0.0291285723371598	0.475
sdz-nkt-343	3	K21	4	0.0305235908012646	0.405
secnidazole	3	H15	4	-0.0081282056730789	0.848
selamectin	3	J03	4	0.1837702649551056	0.009
selegiline	2	I09	4	0.0889763873467022	0.215
selumetinib	3	E21	4	0.2898272198137047	0.0
semagacestat	3	O09	4	0.189102915788121	0.004
semaxanib	3	F21	4	0.1295586467005447	0.014
senicapoc	3	F21	4	0.0464865971330253	0.195
seocalcitol	3	D03	4	0.0233302855347887	0.473
sep-227900	3	P15	4	0.1465801738507995	0.006
sertaconazole	3	L15	4	0.0276729884041562	0.393
sertindole	3	E21	4	-0.0142095439143733	0.909
sertraline	3	I03	4	0.0021216420981436	0.791
setiptiline	3	P21	4	0.0906809929126472	0.059
sgi-1776	3	N15	4	0.2084313639703374	0.001
siguazodan	3	B09	4	0.0401223992111573	0.315
sildenafil	2	O21	4	0.0601802582570175	0.271
simeprevir	3	D21	4	0.0575413602646001	0.196
simvastatin	3	L21	4	0.0289408461002163	0.39
sirolimus	2	P21	4	0.2685560280843526	0.008
sk&f-10047-(+)	3	H03	4	0.0096732425988312	0.582
snx-2112	3	I03	4	0.3448205974668781	0.0
sobetirome	3	N09	4	0.1069553180888321	0.039
sodium-gualenate	3	P15	4	0.1455621863704688	0.007
sodium-tanshinone-ii-a-sulfonate	3	L15	4	0.1770063331388054	0.014
sofalcone	4	F15	4	0.077019982256993	0.049
sofosbuvir	3	G09	4	0.5749726850268619	0.0
solifenacin-succinate	3	L03	4	0.0404708718043847	0.365
sorbinil	3	E09	4	0.125646400829505	0.027
sorbitol	3	L09	4	0.0226120696179851	0.473
sotalol	3	H03	4	0.0893546510337371	0.069
sotrastaurin	3	G09	4	0.0543172677173812	0.259
sparfloxacin	3	P09	4	0.0717566967896484	0.114
spironolactone	3	O09	4	0.1806492761554366	0.006
sr-2640	3	D03	4	0.0504914416192038	0.264
sr-33805	3	M09	4	0.0271315108561805	0.426
sta-5326	3	K03	4	0.3355737919382177	0.0
stavudine	3	D15	4	0.0580907091385412	0.173
su014813	2	H09	4	0.1593106640887586	0.039
sulbactam	3	N21	4	0.0576246047315991	0.16
sulbutiamine	3	D03	4	0.0484821735350964	0.277
sulfafurazole	3	B15	4	-0.0033613763759227	0.759
sulfasalazine	3	L09	4	0.0603722753510762	0.156
sulforaphane	3	K03	4	0.0627083715758843	0.141
sumatriptan	3	A21	4	0.0368433256344311	0.397
sunitinib	3	I15	4	0.2691351370030567	0.001
suprofen	3	I15	4	0.0788492637545058	0.129
suvorexant	3	H15	4	-0.0691889989820568	0.995
swainsonine	3	M21	4	0.0071660296365886	0.668
t-5224	3	C15	4	0.0232444059559415	0.415
tacalcitol	3	L03	4	0.0324154364707794	0.447
tacedinaline	3	E09	4	0.0555053809509119	0.216
tacrine	3	D09	4	0.0677771399594344	0.178
tacrolimus	3	N09	4	0.1392820835709676	0.009
tadalafil	3	E21	4	0.0428240878412273	0.337
tafamidis-meglumine	3	I15	4	0.0117626681708484	0.678
tagatose	2	A15	4	-0.0068207767675936	0.703
tak-285	3	A15	4	0.1223430211546947	0.041
tak-733	3	G21	4	0.6539312335903421	0.0
tak-875	3	E15	4	-0.023948922050964	0.924
taladegib	2	P09	4	0.0815505277903782	0.188
talazoparib	3	I09	4	0.0712801953845219	0.17
talinolol	3	H09	4	0.004698582781571	0.714
talmapimod	3	L09	4	-0.011475141027675	0.86
talnetant	3	G03	4	0.0724625322052709	0.111
taltirelin	3	C15	4	0.0639836150873952	0.137
tamibarotene	3	P15	4	0.0400799249568862	0.246
tamoxifen	3	F21	4	0.0166489587435234	0.509
tamsulosin	2	D15	4	0.2876417794921743	0.005
tanaproget	3	N21	4	0.1190030185161668	0.026
taranabant	3	P21	4	0.0387068391841505	0.322
targinine	3	H03	4	0.1521527400606375	0.003
tas-103	3	G21	4	0.5925265731195019	0.0
taselisib	3	A09	4	0.1867125538464698	0.011
tasisulam	3	K21	4	0.0364437130359889	0.348
tasquinimod	3	L09	4	0.0221590630159432	0.478
tazobactam	3	A09	4	0.017042852232155	0.623
tebipenem	2	L03	4	0.0375937560678284	0.426
tecastemizole	3	I03	4	0.0735856004142039	0.151
tedizolid	3	L21	4	0.0326815781331103	0.351
tegobuvir	3	F15	4	0.0029514033128032	0.8
telatinib	3	C09	4	0.0683032390520916	0.148
telbivudine	3	D03	4	-0.0216976762522136	0.92
telcagepant	3	I09	4	0.0324814267066272	0.461
telmesteine	3	F21	4	0.0175323884242191	0.498
telmisartan	2	H15	4	0.073801036672123	0.24
telotristat	3	E09	4	0.0112991766240097	0.651
temazepam	3	D21	4	0.0195859976432522	0.519
temozolomide	3	K03	4	-0.0593123548478247	0.992
temsirolimus	3	E03	4	0.2592540775326142	0.001
teneligliptin	3	N15	4	-0.0119532464772354	0.881
tenidap	3	A15	4	0.0276213405452038	0.366
terbinafine	3	D03	4	0.0849125802278317	0.108
teroxirone	3	N21	4	0.022115708099875	0.454
tesaglitazar	3	B09	4	0.038406064503456	0.327
testosterone	3	I09	4	0.1394744804906679	0.012
tetrabenazine	2	J21	4	0.0658290823837051	0.192
tetracaine	3	J09	4	0.056547780914054	0.195
tetrahydrouridine	2	P03	4	0.5126038064212153	0.013
tetrindole	3	E15	4	-0.0301191352951063	0.943
tg-100801	3	D09	4	0.0127952458093424	0.583
thalidomide	3	C09	4	0.0936595248825199	0.07
theobromine	3	P15	4	0.0276852761683903	0.36
theophylline	3	B15	4	0.0622290768445738	0.168
thiocolchicoside	3	F03	4	0.1086793798661949	0.094
thioctic-acid	3	F03	4	0.011498638233969	0.683
thioguanine	3	K21	4	0.0954609377040299	0.065
thiomersal	3	B21	4	0.0916859092165953	0.054
thioridazine	3	H03	4	0.1123752342254075	0.028
thiothixene	3	K21	4	0.0861010441724541	0.084
tiagabine	3	N15	4	0.0603998472161862	0.161
tiapride	3	G03	4	0.1123175191004391	0.031
tic10	3	K15	4	0.0930324303225342	0.106
ticagrelor	3	A21	4	0.0963868260673292	0.075
ticlopidine	4	D09	4	0.0062396714159247	0.721
tiludronate	3	L15	4	0.0033873035244931	0.706
timolol	3	O15	4	0.0723892294969714	0.159
timonacic	3	O21	4	0.1132978466577966	0.047
tioconazole	3	N03	4	0.0420281006718614	0.359
tioguanine	3	J21	4	0.0829294875594996	0.081
tipiracil	3	A09	4	0.0908109031474615	0.122
tirasemtiv	3	B09	4	0.031473503643052	0.393
tirofiban	3	C09	4	0.0346430334366204	0.343
tivantinib	3	H15	4	0.1460188092646723	0.022
tivozanib	3	H09	4	0.0127037138793969	0.625
tizanidine	3	J03	4	0.031404749464037	0.469
tobramycin	3	H09	4	0.0899955847557354	0.085
tofacitinib	3	P03	4	0.3176181131433401	0.11
tolazamide	3	L03	4	0.0557888142014485	0.269
tolbutamide	3	M03	4	0.0093964574835638	0.645
tolcapone	3	K21	4	-0.0302056107949613	0.964
tolfenamic-acid	3	M09	4	0.1072877618504339	0.051
tolnaftate	3	P15	4	0.0180177251946933	0.481
tolperisone	3	H03	4	0.0196144677374569	0.459
tolvaptan	3	P09	4	0.0630569128926126	0.143
topiramate	3	M09	4	0.0082817023755064	0.645
torasemide	3	O21	4	-0.0054494335187617	0.805
torcetrapib	3	I03	4	0.0516145444382989	0.289
torcitabine	3	G03	4	0.0517750351030836	0.211
tosedostat	3	D15	4	0.1917008988460347	0.003
tozasertib	3	L15	4	0.0689965314206157	0.124
tracazolate	3	J21	4	0.1251331846087643	0.024
tramiprosate	3	E09	4	0.1404015211730951	0.017
tranilast	3	M03	4	0.1679308597072827	0.001
trapidil	3	E21	4	0.111377578602044	0.046
travoprost	3	M03	4	0.0750238640293712	0.093
trazodone	3	G09	4	0.060554439997222	0.227
trehalose	3	P09	4	0.0807651959961561	0.098
triamcinolone	3	C03	4	0.1636355611620267	0.009
triamcinolone-acetonide	3	O21	4	0.2562299338660838	0.0
triamterene	3	K21	4	0.0370107947544408	0.343
triclabendazole	3	D21	4	0.0593960710231728	0.183
triclosan	3	P21	4	0.1140068390788069	0.036
triflupromazine	3	G21	4	0.0586326927585106	0.186
trifluridine	3	I03	4	0.1812208101562721	0.003
trilostane	3	J21	4	0.0378180246324672	0.259
trimebutine	3	A15	4	0.1191028633388267	0.042
trimetazidine	3	C09	4	0.0116806793934389	0.59
trimethoprim	3	M03	4	0.035380900911621	0.32
trimipramine	3	A21	4	0.055569368135832	0.26
triptorelin	2	C15	4	0.0010017349761361	0.636
troglitazone	3	F21	4	0.0661362420245276	0.109
trovafloxacin	4	C03	4	0.0762885461157	0.074
tyrphostin-1	3	N15	4	0.1149041824289651	0.033
uk-383367	3	I03	4	0.0771253943968909	0.135
ulipristal	2	G21	4	0.3425301930971233	0.003
umeclidinium	3	F21	4	0.0511820208313559	0.176
urapidil	3	K03	4	0.0251170462988403	0.409
ursodeoxycholyltaurine	3	C09	4	0.1461768561041705	0.008
ursodiol	3	A09	4	0.051679698549739	0.294
ursolic-acid	3	O21	4	0.1506271954113465	0.013
valdecoxib	3	F15	4	0.0110885041926131	0.647
valproic-acid	3	I09	4	0.0012276818057137	0.846
valrubicin	3	O15	4	0.2354688370663005	0.002
valsartan	3	C03	4	0.0165235911849936	0.539
vandetanib	3	K21	4	0.0194677095315304	0.522
vanoxerine	3	F15	4	0.1246209637325713	0.022
vardenafil	3	I15	4	0.0550515597381062	0.249
varenicline	3	I09	4	0.057382507233763	0.249
varespladib	3	I15	4	-0.0421715379808635	0.987
veliparib	3	C15	4	-0.0341992276347071	0.948
vemurafenib	3	D15	4	-0.0170524277564284	0.885
venlafaxine	3	D09	4	0.114773767335488	0.054
verapamil	3	J03	4	0.1192750511845869	0.066
vgx-1027	3	F03	4	0.023222131810611	0.56
vicriviroc	3	J03	4	0.016365089666676	0.641
vidarabine	3	M21	4	0.042306373037112	0.294
vilazodone	3	H15	4	0.0487913583019763	0.275
vinpocetine	3	G09	4	0.0071214767524753	0.751
vismodegib	3	D03	4	-0.0039969486500091	0.779
voglibose	3	L09	4	-0.0138040392601025	0.877
volasertib	3	H09	4	0.4188470019101712	0.0
voreloxin	3	J09	4	0.1550599244974641	0.012
voriconazole	3	J09	4	-0.0016496237721878	0.765
vortioxetine	3	I09	4	0.0325261483077591	0.46
voxtalisib	3	C09	4	0.0610975764137615	0.172
vt-464	3	N09	4	0.0117215740341133	0.561
vtp-27999	3	D15	4	0.0708362690777816	0.119
vx-222	3	J21	4	0.0573529873963323	0.163
vx-661	3	H21	4	0.1697138728630812	0.006
vx-765	3	F21	4	0.0169796540068538	0.505
vx-809	3	F03	4	0.0505622536157915	0.323
xaliproden	3	D03	4	0.0181224607851861	0.523
xbd173	3	K03	4	0.0047561901149367	0.688
xl888	3	A09	4	0.4932933945888245	0.0
yohimbine	3	M09	4	0.0643647882708516	0.157
z160	3	C09	4	0.1312897000511041	0.011
zafirlukast	3	J03	4	0.0272451428279138	0.514
zalcitabine	3	E15	4	0.0185290789433372	0.5
zaldaride	3	C15	4	0.1272067957412049	0.027
zaleplon	3	B15	4	0.0682374680671414	0.147
zaprinast	2	F15	4	0.1280825490554987	0.094
zardaverine	3	A21	4	0.0440722119982565	0.334
zd-7114	2	K03	4	0.0195655982008305	0.518
zidovudine	3	M21	4	0.0499164694093922	0.242
ziprasidone	3	M03	4	0.0613423355029236	0.142
zk-200775	3	M03	4	0.0049809518203101	0.711
zk811752	3	L09	4	0.1267551028139716	0.026
zofenopril-calcium	2	E21	4	0.0887696677763994	0.202
zolpidem	3	A15	4	0.1809206678904834	0.01
zonisamide	3	J09	4	-0.0063777237089164	0.821
zosuquidar	3	M09	4	0.1063024873704593	0.051
17-hydroxyprogesterone-caproate	3	N14	5	0.0316559187791575	0.328
2-iminobiotin	3	B08	5	0.0464774542706663	0.275
3-amino-benzamide	3	D20	5	-0.0136652652219897	0.902
3-deazaadenosine	2	O08	5	0.0614828043035448	0.305
abacavir	3	J02	5	0.0330107693422682	0.441
abiraterone-acetate	3	C14	5	0.0169233075552885	0.58
abt-202	3	E14	5	-0.0517633842064374	0.992
abt-239	3	I02	5	0.024162950323937	0.499
abt-724	3	L08	5	0.0308515503098135	0.375
acarbose	4	H02	5	0.0294690936236573	0.404
acebutolol	3	L08	5	0.047736995387824	0.21
acecainide	3	O14	5	0.0247418771612846	0.515
acenocoumarol	3	O14	5	0.1806524491803707	0.005
acetazolamide	3	M20	5	0.0155234006552548	0.547
acetylcysteine	3	O14	5	0.0254478846032208	0.509
acexamic-acid	3	J08	5	0.0721210800889304	0.178
acifran	3	F02	5	0.026356825250972	0.487
acipimox	3	G02	5	0.1421675822975553	0.034
acivicin	3	E20	5	0.4241902939762372	0.0
aclidinium	2	A08	5	-0.027129504339126	0.832
acrivastine	3	A08	5	0.0415561455562591	0.349
actarit	3	M14	5	0.0831238442733915	0.089
acy-1215	3	H20	5	0.1512811288404189	0.021
adapalene	3	N08	5	0.1301159404338209	0.012
adarotene	4	A14	5	0.3620096534339233	0.0
adatanserin	3	L14	5	0.053015031266304	0.213
adenosine	4	G02	5	0.0126409890629176	0.75
adoprazine	3	L20	5	0.0442528789321622	0.31
afatinib	3	M02	5	0.1283017562642136	0.017
afloqualone	3	E08	5	-0.0062715556877186	0.797
agi-5198	3	I14	5	0.0649305560471933	0.226
agi-6780	2	C08	5	0.0291493526940687	0.476
agomelatine	3	L02	5	0.0537280252335481	0.173
agp-103	3	N08	5	0.112951446064024	0.02
alaproclate	3	M08	5	0.0237580653199549	0.42
albendazole	3	P02	5	0.2715949574738557	0.076
alectinib	3	P08	5	0.0994603486577203	0.074
alisertib	2	F20	5	0.1827628971999636	0.033
aliskiren	3	I08	5	0.0108126970223001	0.746
alizapride	3	M14	5	0.0685109288459564	0.136
allopurinol	3	O08	5	0.1001335658279681	0.074
almitrine	3	O20	5	0.0230986573696671	0.482
almorexant	3	K20	5	0.0585187971427044	0.193
altanserin	3	C14	5	0.1853874834465957	0.001
altrenogest	3	L02	5	0.1199605701515609	0.029
altretamine	3	K20	5	0.0332307794921257	0.402
alvespimycin	3	A20	5	0.5808861264596354	0.0
alvimopan	3	P20	5	0.050273362365021	0.277
alvocidib	3	B20	5	0.7013578370379007	0.0
am-24	3	I20	5	0.1040282584701654	0.047
amantadine	3	E20	5	0.1097467057048929	0.038
ambrisentan	3	I02	5	0.0283504879806392	0.453
ambroxol	3	B20	5	0.2364655483722526	0.001
amd11070	3	M02	5	0.0263933330985642	0.491
amg-208	3	E08	5	0.0017833159435393	0.714
amg-232	3	J20	5	0.62894632060225	0.0
amg-517	3	P02	5	0.020086907234979	0.843
amikacin	3	P02	5	0.0421414442368631	0.716
amiloride	3	I08	5	0.100874332300021	0.06
aminocaproic-acid	3	J08	5	0.001163757011105	0.796
aminoglutethimide	3	B14	5	0.0816665779586979	0.106
aminoguanidine	3	A08	5	0.0716375753601239	0.141
aminolevulinic-acid	3	H08	5	0.0383659591062858	0.389
aminosalicylic-acid	3	B08	5	-0.0198040254825754	0.933
amiodarone	3	K14	5	0.0535977992368237	0.262
amiprilose	3	I20	5	0.1416536620180642	0.015
amitifadine	3	E14	5	-0.0619166124360105	0.995
amlexanox	3	E08	5	-0.0003002593312563	0.736
amlodipine	3	H08	5	0.0331732095859233	0.437
ammonium-glycyrrhizinate	3	O14	5	0.1167492264293141	0.053
amonafide	3	C14	5	0.2389605833322838	0.0
amoxapine	4	I14	5	0.043204541424923	0.378
ampalex	3	A14	5	0.0365981247810053	0.303
amrinone	3	L08	5	0.0479714996000465	0.21
amsacrine	3	D08	5	0.6333500390830518	0.0
amtolmetin-guacil	3	K02	5	0.0714361344024485	0.225
amuvatinib	2	M14	5	0.1656157463769485	0.043
anamorelin	4	E20	5	0.0854944845798349	0.041
anandamide	3	K14	5	-0.0025763883938718	0.836
andrographolide	3	N20	5	0.1138080791724497	0.04
anecortave-acetate	2	G20	5	0.0598904290038042	0.277
anidulafungin	3	J08	5	0.0517221884657009	0.283
aniracetam	3	D20	5	0.0898638784869622	0.066
anisodamine	3	N02	5	0.0688624798004015	0.131
ap26113	3	B14	5	0.1946816584529025	0.003
apafant	3	I02	5	0.0182893377325554	0.57
apd668	3	L20	5	0.1095500223982626	0.045
aphidicolin	3	M02	5	0.3084509306079752	0.0
api-001	3	H14	5	0.0066817243872512	0.711
apixaban	3	P08	5	0.0292198095662247	0.437
apocynin	3	P20	5	0.1434687206787733	0.013
apremilast	3	D02	5	0.0678236231534074	0.205
aprepitant	3	K02	5	0.0345334195532636	0.479
arbutin	3	B14	5	0.0369674994618635	0.353
argatroban	3	J20	5	0.0274249910184677	0.404
arglabin	3	D14	5	0.0133835618274548	0.567
aripiprazole	3	F20	5	0.1252625800832726	0.017
arofylline	3	I08	5	-0.009407475925732	0.912
arry-334543	3	D08	5	0.0571105848638837	0.211
artesunate	3	M14	5	0.2328254507254588	0.001
asa-404	3	G08	5	0.1236918602366671	0.034
asc-j9	3	P08	5	0.0055117757562644	0.73
asenapine	3	I14	5	0.0414313740045182	0.404
aspirin	3	O20	5	-0.016618574248758	0.878
at13387	3	F02	5	0.3421654935968852	0.0
ataluren	3	I02	5	0.208056381905408	0.003
atenolol	2	B14	5	0.1361889712944034	0.074
atipamezole	3	F14	5	0.0083980770954804	0.647
atn-161	3	D02	5	0.058369857046759	0.257
atomoxetine	3	E08	5	0.0139647442333956	0.584
atorvastatin	3	H02	5	-0.0205097620369522	0.93
atracurium	3	J20	5	0.064160199610741	0.12
atrasentan	3	D20	5	0.0463839563785466	0.264
av-608	3	G20	5	0.113000151413276	0.029
avagacestat	3	J02	5	0.052508586501197	0.295
avanafil	3	L14	5	0.0005640707993566	0.712
avasimibe	3	B08	5	0.3953929423617949	0.0
avl-292	3	A20	5	0.2921106426528303	0.0
avn-944	3	A14	5	0.4252107982547549	0.0
azacitidine	3	L14	5	0.5296535058422829	0.0
azathioprine	3	F20	5	0.1125261181563585	0.025
azd1208	3	G02	5	0.0471423689732976	0.349
azd1480	3	L20	5	0.001912098580148	0.758
azd1981	3	B14	5	0.0582838733146499	0.209
azd2014	3	H02	5	0.5917740117692103	0.0
azd3514	2	D20	5	0.1461822989865082	0.065
azd4547	3	B20	5	0.1778548891147278	0.016
azd5363	3	N08	5	0.0798268590331229	0.076
azd7545	3	B08	5	0.0271445352814914	0.466
azd7687	3	L14	5	0.0798718731302934	0.117
azd7762	3	P08	5	0.4814804813873552	0.0
azd8931	3	M02	5	0.1468839687339902	0.012
azd9668	3	L20	5	0.0509254097077022	0.241
azelaic-acid	3	F14	5	0.1136698427626946	0.03
azelastine	3	E08	5	0.0263253563215983	0.438
balaglitazone	4	B08	5	0.0499178141114985	0.229
balapiravir	3	M14	5	0.0713153844581081	0.126
balicatib	3	P20	5	0.0755687761616539	0.125
balsalazide	3	J08	5	0.0263073853921421	0.523
bambuterol	3	I20	5	0.0023410367348995	0.7
bardoxolone-methyl	2	H14	5	0.7793100739736322	0.0
basimglurant	3	E08	5	-0.005672414788971	0.791
batimastat	3	A20	5	0.080471703441311	0.116
bavisant	2	O14	5	0.0338493384642401	0.425
bay-87-2243	3	H02	5	0.3606524412374753	0.0
bazedoxifene	3	H08	5	0.2308989256779458	0.001
bci-540	3	I08	5	0.1220752152580478	0.022
beclomethasone-dipropionate	3	O14	5	0.3975818922386903	0.0
belinostat	3	L20	5	0.6149277267094276	0.0
bemegride	3	N08	5	0.0576424243845279	0.168
benazepril	3	M14	5	0.1220984646084816	0.036
bendamustine	3	J02	5	0.0345974750002317	0.432
bendroflumethiazide	3	O14	5	0.0116221311863977	0.653
benzbromarone	3	P20	5	0.1479921126621724	0.013
benzthiazide	3	E20	5	0.1268499973818995	0.024
benzydamine	3	J02	5	-0.0201973358732032	0.948
benzylpenicillin	3	L20	5	-0.0544284281141985	0.985
bepotastine	3	C02	5	0.1007124310642459	0.06
berberine	3	L14	5	0.1529811805391345	0.012
betahistine	3	J20	5	0.0465551420158076	0.216
betulinic-acid	3	B14	5	0.0829025552701397	0.101
bevirimat-dimeglumine	3	G20	5	0.0638252821489965	0.156
bexarotene	3	A14	5	0.0887877537651026	0.059
bezafibrate	3	K14	5	0.0263421973015945	0.549
bicalutamide	3	E02	5	0.0128784693143206	0.699
bifemelane	3	A14	5	0.0663244550576801	0.109
bifonazole	3	F02	5	0.0827045904357354	0.105
bimatoprost	3	J20	5	0.0241133786360256	0.43
bindarit	3	O14	5	0.0561312720367754	0.253
biperiden	4	C08	5	0.0154530532348879	0.62
birinapant	3	H20	5	0.1335639374801621	0.034
bisindolylmaleimide	3	B14	5	0.1663123841747399	0.012
bisoprolol	3	F14	5	0.1477000031379697	0.016
bitopertin	3	I08	5	0.1850097860254435	0.0
blonanserin	3	C08	5	-0.0036147202820369	0.797
bms-599626	3	K20	5	0.1017996808780129	0.054
bms-707035	3	O20	5	-0.0212002088727741	0.905
bms-927711	3	A14	5	-0.0024566759287166	0.754
bopindolol	3	M20	5	0.0492881795138503	0.209
bortezomib	3	D14	5	0.5982965724774504	0.0
bosentan	2	E02	5	0.0501613573857154	0.445
bosutinib	3	N20	5	0.1705190602160497	0.006
brequinar	3	K20	5	0.2077764809703047	0.001
bretazenil	3	N14	5	0.0707287770044301	0.114
brexpiprazole	4	F02	5	0.0735497161717616	0.108
brivanib	3	C02	5	0.0485887406957507	0.27
brivudine	3	H14	5	0.0688443400012997	0.16
bromocriptine	3	H08	5	0.0205186435892836	0.607
broxuridine	3	M20	5	0.1055432391354354	0.041
bruceantin	2	O08	5	0.7527325529292097	0.0
bts-54505	3	C08	5	0.0256625041133947	0.497
